,datetime,o,h,l,c,time,date
3074,2021-05-12 11:00:00,15778.66,15799.25,15165.27,15742.09,11:00:00,2021-05-12
3075,2021-05-12 12:00:00,15734.59,15938.16,15534.46,15869.34,12:00:00,2021-05-12
3076,2021-05-12 13:00:00,15871.73,15985.92,15792.11,15902.37,13:00:00,2021-05-12
3576,2021-06-02 09:00:00,17192.91,17274.66,17162.03,17214.3,09:00:00,2021-06-02
3577,2021-06-02 10:00:00,17214.52,17236.52,17175.67,17218.78,10:00:00,2021-06-02
3578,2021-06-02 11:00:00,17220.78,17224.04,17056.42,17120.06,11:00:00,2021-06-02
3579,2021-06-02 12:00:00,17120.81,17141.04,17075.96,17136.1,12:00:00,2021-06-02
3580,2021-06-02 13:00:00,17134.64,17194.18,17134.64,17165.04,13:00:00,2021-06-02
3600,2021-06-03 09:00:00,17201.3,17299.41,17201.3,17253.35,09:00:00,2021-06-03
3601,2021-06-03 10:00:00,17244.62,17311.28,17210.94,17231.24,10:00:00,2021-06-03
3602,2021-06-03 11:00:00,17233.78,17266.74,17198.89,17253.6,11:00:00,2021-06-03
3603,2021-06-03 12:00:00,17253.66,17281.73,17234.84,17265.7,12:00:00,2021-06-03
3604,2021-06-03 13:00:00,17265.66,17271.92,17225.53,17246.16,13:00:00,2021-06-03
3624,2021-06-04 09:00:00,17225.06,17225.06,17100.23,17141.63,09:00:00,2021-06-04
3625,2021-06-04 10:00:00,17131.66,17178.45,17107.51,17131.46,10:00:00,2021-06-04
3626,2021-06-04 11:00:00,17123.03,17153.88,17084.49,17139.28,11:00:00,2021-06-04
3627,2021-06-04 12:00:00,17139.14,17148.73,17098.44,17137.2,12:00:00,2021-06-04
3628,2021-06-04 13:00:00,17139.52,17147.41,17103.22,17147.41,13:00:00,2021-06-04
3696,2021-06-07 09:00:00,17176.09,17189.23,16775.85,16866.22,09:00:00,2021-06-07
3697,2021-06-07 10:00:00,16868.0,17036.54,16865.15,17030.39,10:00:00,2021-06-07
3698,2021-06-07 11:00:00,17031.72,17134.71,17031.72,17106.45,11:00:00,2021-06-07
3699,2021-06-07 12:00:00,17105.79,17135.49,17066.72,17114.04,12:00:00,2021-06-07
3700,2021-06-07 13:00:00,17105.86,17128.0,17074.47,17083.91,13:00:00,2021-06-07
3720,2021-06-08 09:00:00,17094.34,17181.52,17094.34,17103.24,09:00:00,2021-06-08
3721,2021-06-08 10:00:00,17103.64,17147.73,17065.7,17096.04,10:00:00,2021-06-08
3722,2021-06-08 11:00:00,17085.89,17108.28,17056.53,17108.28,11:00:00,2021-06-08
3723,2021-06-08 12:00:00,17100.8,17112.81,17063.87,17094.74,12:00:00,2021-06-08
3724,2021-06-08 13:00:00,17095.41,17100.31,17062.69,17076.21,13:00:00,2021-06-08
3744,2021-06-09 09:00:00,17082.52,17082.52,16978.28,17039.51,09:00:00,2021-06-09
3745,2021-06-09 10:00:00,17039.52,17041.1,16968.42,17024.2,10:00:00,2021-06-09
3746,2021-06-09 11:00:00,17024.65,17026.17,16963.0,16970.87,11:00:00,2021-06-09
3747,2021-06-09 12:00:00,16971.73,16971.73,16907.43,16937.55,12:00:00,2021-06-09
3748,2021-06-09 13:00:00,16935.89,16969.55,16920.92,16966.22,13:00:00,2021-06-09
3768,2021-06-10 09:00:00,17024.54,17135.78,16978.01,17102.87,09:00:00,2021-06-10
3769,2021-06-10 10:00:00,17112.48,17121.21,17016.41,17046.78,10:00:00,2021-06-10
3770,2021-06-10 11:00:00,17046.07,17084.35,17028.62,17069.49,11:00:00,2021-06-10
3771,2021-06-10 12:00:00,17069.26,17136.92,17053.57,17131.74,12:00:00,2021-06-10
3772,2021-06-10 13:00:00,17124.99,17159.22,17124.99,17159.22,13:00:00,2021-06-10
3792,2021-06-11 09:00:00,17200.45,17278.55,17200.45,17266.98,09:00:00,2021-06-11
3793,2021-06-11 10:00:00,17268.91,17269.52,17205.74,17226.57,10:00:00,2021-06-11
3794,2021-06-11 11:00:00,17221.79,17238.03,17199.65,17208.47,11:00:00,2021-06-11
3795,2021-06-11 12:00:00,17209.85,17235.54,17193.61,17225.62,12:00:00,2021-06-11
3796,2021-06-11 13:00:00,17235.69,17240.15,17199.43,17213.52,13:00:00,2021-06-11
3888,2021-06-15 09:00:00,17279.7,17362.22,17279.7,17318.51,09:00:00,2021-06-15
3889,2021-06-15 10:00:00,17318.51,17342.7,17296.57,17327.86,10:00:00,2021-06-15
3890,2021-06-15 11:00:00,17327.89,17362.84,17312.23,17332.35,11:00:00,2021-06-15
3891,2021-06-15 12:00:00,17334.98,17363.83,17332.54,17362.17,12:00:00,2021-06-15
3892,2021-06-15 13:00:00,17359.35,17371.29,17346.57,17371.29,13:00:00,2021-06-15
3912,2021-06-16 09:00:00,17357.37,17398.22,17330.61,17376.01,09:00:00,2021-06-16
3913,2021-06-16 10:00:00,17384.12,17393.16,17350.7,17357.71,10:00:00,2021-06-16
3914,2021-06-16 11:00:00,17356.19,17382.35,17347.72,17355.89,11:00:00,2021-06-16
3915,2021-06-16 12:00:00,17363.24,17375.35,17275.02,17295.68,12:00:00,2021-06-16
3916,2021-06-16 13:00:00,17294.58,17359.29,17294.58,17307.86,13:00:00,2021-06-16
3936,2021-06-17 09:00:00,17254.84,17254.84,17150.52,17229.21,09:00:00,2021-06-17
3937,2021-06-17 10:00:00,17230.89,17274.64,17230.44,17252.66,10:00:00,2021-06-17
3938,2021-06-17 11:00:00,17259.11,17285.2,17240.13,17263.48,11:00:00,2021-06-17
3939,2021-06-17 12:00:00,17264.56,17325.64,17262.23,17323.62,12:00:00,2021-06-17
3940,2021-06-17 13:00:00,17318.46,17390.61,17313.94,17390.61,13:00:00,2021-06-17
3960,2021-06-18 09:00:00,17384.74,17417.5,17334.4,17404.93,09:00:00,2021-06-18
3961,2021-06-18 10:00:00,17404.64,17415.35,17361.12,17385.33,10:00:00,2021-06-18
3962,2021-06-18 11:00:00,17375.35,17389.38,17353.01,17383.05,11:00:00,2021-06-18
3963,2021-06-18 12:00:00,17386.3,17386.3,17338.07,17357.18,12:00:00,2021-06-18
3964,2021-06-18 13:00:00,17359.66,17366.52,17318.54,17318.54,13:00:00,2021-06-18
4032,2021-06-21 09:00:00,17305.49,17305.49,17058.68,17070.24,09:00:00,2021-06-21
4033,2021-06-21 10:00:00,17057.45,17115.48,17053.28,17099.31,10:00:00,2021-06-21
4034,2021-06-21 11:00:00,17101.31,17101.31,17023.31,17074.65,11:00:00,2021-06-21
4035,2021-06-21 12:00:00,17075.66,17098.13,17030.05,17091.39,12:00:00,2021-06-21
4036,2021-06-21 13:00:00,17090.81,17095.24,17060.55,17062.98,13:00:00,2021-06-21
4056,2021-06-22 09:00:00,17162.71,17270.47,17133.13,17149.12,09:00:00,2021-06-22
4057,2021-06-22 10:00:00,17150.14,17170.12,17092.57,17149.15,10:00:00,2021-06-22
4058,2021-06-22 11:00:00,17145.72,17181.92,17145.72,17158.74,11:00:00,2021-06-22
4059,2021-06-22 12:00:00,17160.16,17184.93,17129.62,17129.62,12:00:00,2021-06-22
4060,2021-06-22 13:00:00,17131.9,17140.32,17075.55,17075.55,13:00:00,2021-06-22
4080,2021-06-23 09:00:00,17127.59,17296.57,17127.59,17236.57,09:00:00,2021-06-23
4081,2021-06-23 10:00:00,17235.54,17305.38,17213.9,17272.06,10:00:00,2021-06-23
4082,2021-06-23 11:00:00,17271.77,17292.68,17254.84,17285.27,11:00:00,2021-06-23
4083,2021-06-23 12:00:00,17287.25,17287.25,17243.6,17275.32,12:00:00,2021-06-23
4084,2021-06-23 13:00:00,17276.76,17375.79,17276.76,17336.71,13:00:00,2021-06-23
4104,2021-06-24 09:00:00,17358.57,17438.94,17319.89,17432.85,09:00:00,2021-06-24
4105,2021-06-24 10:00:00,17433.2,17439.63,17398.54,17416.35,10:00:00,2021-06-24
4106,2021-06-24 11:00:00,17416.54,17418.65,17356.04,17405.23,11:00:00,2021-06-24
4107,2021-06-24 12:00:00,17404.89,17422.88,17373.11,17404.05,12:00:00,2021-06-24
4108,2021-06-24 13:00:00,17404.08,17424.14,17384.06,17407.96,13:00:00,2021-06-24
4128,2021-06-25 09:00:00,17471.07,17596.15,17471.07,17585.33,09:00:00,2021-06-25
4129,2021-06-25 10:00:00,17585.34,17597.33,17545.35,17563.28,10:00:00,2021-06-25
4130,2021-06-25 11:00:00,17563.08,17587.89,17549.83,17571.13,11:00:00,2021-06-25
4131,2021-06-25 12:00:00,17571.96,17582.26,17505.4,17519.66,12:00:00,2021-06-25
4132,2021-06-25 13:00:00,17519.31,17534.57,17483.45,17502.99,13:00:00,2021-06-25
4200,2021-06-28 09:00:00,17531.82,17573.96,17481.23,17502.82,09:00:00,2021-06-28
4201,2021-06-28 10:00:00,17503.32,17591.61,17501.74,17569.84,10:00:00,2021-06-28
4202,2021-06-28 11:00:00,17568.75,17595.51,17548.75,17559.48,11:00:00,2021-06-28
4203,2021-06-28 12:00:00,17549.67,17569.35,17538.94,17569.35,12:00:00,2021-06-28
4204,2021-06-28 13:00:00,17566.13,17590.97,17549.33,17590.97,13:00:00,2021-06-28
4224,2021-06-29 09:00:00,17621.15,17713.24,17541.14,17596.0,09:00:00,2021-06-29
4225,2021-06-29 10:00:00,17596.72,17650.16,17588.53,17622.48,10:00:00,2021-06-29
4226,2021-06-29 11:00:00,17613.84,17625.71,17550.67,17600.31,11:00:00,2021-06-29
4227,2021-06-29 12:00:00,17597.36,17687.46,17588.75,17680.96,12:00:00,2021-06-29
4228,2021-06-29 13:00:00,17668.51,17679.91,17598.19,17598.19,13:00:00,2021-06-29
4248,2021-06-30 09:00:00,17648.25,17749.63,17648.25,17728.68,09:00:00,2021-06-30
4249,2021-06-30 10:00:00,17725.32,17779.85,17725.32,17766.82,10:00:00,2021-06-30
4250,2021-06-30 11:00:00,17767.13,17793.37,17739.35,17788.76,11:00:00,2021-06-30
4251,2021-06-30 12:00:00,17793.12,17795.0,17757.51,17778.9,12:00:00,2021-06-30
4252,2021-06-30 13:00:00,17783.79,17797.27,17755.46,17755.46,13:00:00,2021-06-30
4728,2021-07-20 09:00:00,17724.92,17724.92,17563.31,17622.62,09:00:00,2021-07-20
4729,2021-07-20 10:00:00,17622.89,17649.94,17616.16,17622.66,10:00:00,2021-07-20
4730,2021-07-20 11:00:00,17617.18,17637.61,17550.61,17551.95,11:00:00,2021-07-20
4731,2021-07-20 12:00:00,17553.45,17559.47,17500.69,17551.54,12:00:00,2021-07-20
4732,2021-07-20 13:00:00,17550.85,17550.85,17520.48,17528.74,13:00:00,2021-07-20
4752,2021-07-21 09:00:00,17593.6,17707.56,17519.6,17542.52,09:00:00,2021-07-21
4753,2021-07-21 10:00:00,17544.17,17585.36,17474.73,17481.07,10:00:00,2021-07-21
4754,2021-07-21 11:00:00,17472.89,17500.74,17429.65,17464.25,11:00:00,2021-07-21
4755,2021-07-21 12:00:00,17474.53,17480.72,17352.24,17361.51,12:00:00,2021-07-21
4756,2021-07-21 13:00:00,17352.99,17473.98,17352.99,17458.79,13:00:00,2021-07-21
4776,2021-07-22 09:00:00,17482.81,17667.38,17482.81,17645.56,09:00:00,2021-07-22
4777,2021-07-22 10:00:00,17645.78,17651.69,17532.28,17564.53,10:00:00,2021-07-22
4778,2021-07-22 11:00:00,17563.48,17588.21,17528.67,17572.94,11:00:00,2021-07-22
4779,2021-07-22 12:00:00,17569.34,17595.76,17509.91,17526.61,12:00:00,2021-07-22
4780,2021-07-22 13:00:00,17527.97,17572.33,17487.08,17572.33,13:00:00,2021-07-22
4800,2021-07-23 09:00:00,17603.95,17672.6,17586.13,17615.19,09:00:00,2021-07-23
4801,2021-07-23 10:00:00,17616.6,17637.14,17535.81,17570.06,10:00:00,2021-07-23
4802,2021-07-23 11:00:00,17570.35,17595.9,17544.48,17553.11,11:00:00,2021-07-23
4803,2021-07-23 12:00:00,17552.69,17580.98,17511.86,17543.77,12:00:00,2021-07-23
4804,2021-07-23 13:00:00,17545.57,17588.16,17544.12,17572.92,13:00:00,2021-07-23
4872,2021-07-26 09:00:00,17554.93,17637.36,17517.36,17520.45,09:00:00,2021-07-26
4873,2021-07-26 10:00:00,17526.56,17543.13,17458.71,17460.73,10:00:00,2021-07-26
4874,2021-07-26 11:00:00,17450.75,17473.69,17431.21,17447.59,11:00:00,2021-07-26
4875,2021-07-26 12:00:00,17447.79,17472.81,17435.4,17454.83,12:00:00,2021-07-26
4876,2021-07-26 13:00:00,17453.3,17459.75,17403.56,17403.56,13:00:00,2021-07-26
4896,2021-07-27 09:00:00,17394.77,17459.35,17354.9,17423.24,09:00:00,2021-07-27
4897,2021-07-27 10:00:00,17430.06,17431.46,17312.88,17330.17,10:00:00,2021-07-27
4898,2021-07-27 11:00:00,17339.88,17340.72,17272.09,17295.27,11:00:00,2021-07-27
4899,2021-07-27 12:00:00,17294.79,17328.0,17264.5,17303.88,12:00:00,2021-07-27
4900,2021-07-27 13:00:00,17305.45,17313.51,17269.07,17269.87,13:00:00,2021-07-27
4920,2021-07-28 09:00:00,17252.87,17252.87,16893.7,16951.94,09:00:00,2021-07-28
4921,2021-07-28 10:00:00,16952.59,17074.87,16907.68,17056.15,10:00:00,2021-07-28
4922,2021-07-28 11:00:00,17055.77,17114.77,17027.35,17055.76,11:00:00,2021-07-28
4923,2021-07-28 12:00:00,17048.7,17059.44,16988.79,17044.73,12:00:00,2021-07-28
4924,2021-07-28 13:00:00,17044.18,17135.22,17044.18,17135.22,13:00:00,2021-07-28
4944,2021-07-29 09:00:00,17216.58,17292.54,17198.06,17202.99,09:00:00,2021-07-29
4945,2021-07-29 10:00:00,17190.48,17291.83,17190.48,17282.0,10:00:00,2021-07-29
4946,2021-07-29 11:00:00,17281.93,17329.95,17274.34,17308.5,11:00:00,2021-07-29
4947,2021-07-29 12:00:00,17306.4,17373.01,17294.93,17368.68,12:00:00,2021-07-29
4948,2021-07-29 13:00:00,17372.62,17402.81,17349.89,17402.81,13:00:00,2021-07-29
4968,2021-07-30 09:00:00,17414.77,17429.01,17355.03,17391.64,09:00:00,2021-07-30
4969,2021-07-30 10:00:00,17392.92,17392.92,17321.33,17361.38,10:00:00,2021-07-30
4970,2021-07-30 11:00:00,17362.08,17401.94,17337.45,17355.78,11:00:00,2021-07-30
4971,2021-07-30 12:00:00,17356.42,17366.55,17322.0,17324.08,12:00:00,2021-07-30
4972,2021-07-30 13:00:00,17326.28,17331.81,17237.67,17247.41,13:00:00,2021-07-30
5040,2021-08-02 09:00:00,17256.61,17348.05,17256.61,17302.89,09:00:00,2021-08-02
5041,2021-08-02 10:00:00,17303.94,17308.65,17231.22,17289.35,10:00:00,2021-08-02
5042,2021-08-02 11:00:00,17288.51,17378.41,17277.82,17370.01,11:00:00,2021-08-02
5043,2021-08-02 12:00:00,17370.6,17450.86,17342.28,17444.46,12:00:00,2021-08-02
5044,2021-08-02 13:00:00,17445.33,17503.28,17425.88,17503.28,13:00:00,2021-08-02
5064,2021-08-03 09:00:00,17489.12,17533.82,17476.4,17476.4,09:00:00,2021-08-03
5065,2021-08-03 10:00:00,17475.98,17530.36,17456.2,17487.01,10:00:00,2021-08-03
5066,2021-08-03 11:00:00,17486.13,17531.75,17469.73,17529.72,11:00:00,2021-08-03
5067,2021-08-03 12:00:00,17532.07,17532.07,17484.07,17502.36,12:00:00,2021-08-03
5068,2021-08-03 13:00:00,17511.23,17553.76,17487.5,17553.76,13:00:00,2021-08-03
5088,2021-08-04 09:00:00,17588.64,17628.39,17557.18,17587.05,09:00:00,2021-08-04
5089,2021-08-04 10:00:00,17587.15,17636.11,17587.15,17614.06,10:00:00,2021-08-04
5090,2021-08-04 11:00:00,17615.67,17618.9,17582.78,17592.18,11:00:00,2021-08-04
5091,2021-08-04 12:00:00,17592.64,17621.49,17589.65,17598.69,12:00:00,2021-08-04
5092,2021-08-04 13:00:00,17607.59,17623.89,17591.16,17623.89,13:00:00,2021-08-04
5112,2021-08-05 09:00:00,17624.82,17643.97,17566.72,17589.17,09:00:00,2021-08-05
5113,2021-08-05 10:00:00,17596.89,17640.28,17585.98,17638.11,10:00:00,2021-08-05
5114,2021-08-05 11:00:00,17637.06,17638.2,17584.93,17602.8,11:00:00,2021-08-05
5115,2021-08-05 12:00:00,17599.95,17611.47,17573.64,17604.51,12:00:00,2021-08-05
5116,2021-08-05 13:00:00,17601.32,17616.88,17569.28,17603.12,13:00:00,2021-08-05
5136,2021-08-06 09:00:00,17593.85,17593.85,17469.68,17539.61,09:00:00,2021-08-06
5137,2021-08-06 10:00:00,17541.68,17560.67,17524.98,17546.8,10:00:00,2021-08-06
5138,2021-08-06 11:00:00,17548.49,17578.75,17540.53,17569.57,11:00:00,2021-08-06
5139,2021-08-06 12:00:00,17570.15,17580.21,17542.48,17547.38,12:00:00,2021-08-06
5140,2021-08-06 13:00:00,17548.2,17555.23,17526.28,17526.28,13:00:00,2021-08-06
5712,2021-08-30 09:00:00,17244.62,17334.28,17244.62,17283.4,09:00:00,2021-08-30
5713,2021-08-30 10:00:00,17274.69,17337.26,17274.69,17311.82,10:00:00,2021-08-30
5714,2021-08-30 11:00:00,17312.2,17322.72,17290.44,17315.05,11:00:00,2021-08-30
5715,2021-08-30 12:00:00,17314.51,17329.45,17287.31,17312.14,12:00:00,2021-08-30
5716,2021-08-30 13:00:00,17311.85,17396.52,17301.58,17396.52,13:00:00,2021-08-30
5736,2021-08-31 09:00:00,17384.61,17384.61,17236.88,17268.6,09:00:00,2021-08-31
5737,2021-08-31 10:00:00,17268.22,17281.41,17207.57,17256.36,10:00:00,2021-08-31
5738,2021-08-31 11:00:00,17257.77,17331.91,17248.38,17321.05,11:00:00,2021-08-31
5739,2021-08-31 12:00:00,17310.89,17349.71,17263.01,17347.58,12:00:00,2021-08-31
5740,2021-08-31 13:00:00,17349.77,17490.29,17349.77,17490.29,13:00:00,2021-08-31
6264,2021-09-22 09:00:00,17196.79,17196.79,16855.11,16918.77,09:00:00,2021-09-22
6265,2021-09-22 10:00:00,16916.93,16939.31,16838.58,16897.01,10:00:00,2021-09-22
6266,2021-09-22 11:00:00,16898.07,16945.5,16888.26,16924.48,11:00:00,2021-09-22
6267,2021-09-22 12:00:00,16924.15,16975.6,16903.38,16956.08,12:00:00,2021-09-22
6268,2021-09-22 13:00:00,16955.64,16961.61,16902.58,16925.82,13:00:00,2021-09-22
6288,2021-09-23 09:00:00,16998.07,17145.25,16998.07,17112.7,09:00:00,2021-09-23
6289,2021-09-23 10:00:00,17105.56,17115.61,17065.03,17081.06,10:00:00,2021-09-23
6290,2021-09-23 11:00:00,17072.35,17099.45,17055.69,17080.83,11:00:00,2021-09-23
6291,2021-09-23 12:00:00,17078.14,17112.75,17062.65,17103.67,12:00:00,2021-09-23
6292,2021-09-23 13:00:00,17104.51,17115.16,17078.22,17078.22,13:00:00,2021-09-23
6312,2021-09-24 09:00:00,17130.74,17270.71,17130.74,17231.55,09:00:00,2021-09-24
6313,2021-09-24 10:00:00,17231.05,17273.59,17203.49,17246.16,10:00:00,2021-09-24
6314,2021-09-24 11:00:00,17247.99,17258.37,17234.51,17245.08,11:00:00,2021-09-24
6315,2021-09-24 12:00:00,17245.23,17248.03,17207.71,17240.65,12:00:00,2021-09-24
6316,2021-09-24 13:00:00,17238.97,17260.19,17214.5,17260.19,13:00:00,2021-09-24
6384,2021-09-27 09:00:00,17278.11,17335.99,17240.16,17326.76,09:00:00,2021-09-27
6385,2021-09-27 10:00:00,17315.7,17332.98,17281.92,17286.18,10:00:00,2021-09-27
6386,2021-09-27 11:00:00,17288.06,17300.92,17249.91,17262.44,11:00:00,2021-09-27
6387,2021-09-27 12:00:00,17262.3,17282.96,17247.62,17260.55,12:00:00,2021-09-27
6388,2021-09-27 13:00:00,17256.24,17313.77,17235.68,17313.77,13:00:00,2021-09-27
6408,2021-09-28 09:00:00,17286.89,17286.89,17113.47,17199.16,09:00:00,2021-09-28
6409,2021-09-28 10:00:00,17198.81,17202.31,17149.88,17164.76,10:00:00,2021-09-28
6410,2021-09-28 11:00:00,17164.17,17177.44,17141.39,17159.98,11:00:00,2021-09-28
6411,2021-09-28 12:00:00,17158.69,17183.95,17134.79,17180.42,12:00:00,2021-09-28
6412,2021-09-28 13:00:00,17183.01,17188.89,17164.37,17181.44,13:00:00,2021-09-28
6432,2021-09-29 09:00:00,17127.86,17127.86,16871.42,16898.08,09:00:00,2021-09-29
6433,2021-09-29 10:00:00,16897.81,16966.19,16888.57,16916.52,10:00:00,2021-09-29
6434,2021-09-29 11:00:00,16920.07,16920.07,16838.42,16846.57,11:00:00,2021-09-29
6435,2021-09-29 12:00:00,16847.29,16888.23,16835.89,16849.8,12:00:00,2021-09-29
6436,2021-09-29 13:00:00,16856.62,16866.31,16801.78,16855.46,13:00:00,2021-09-29
6456,2021-09-30 09:00:00,16886.57,16924.35,16767.2,16824.66,09:00:00,2021-09-30
6457,2021-09-30 10:00:00,16832.66,16919.3,16818.17,16897.48,10:00:00,2021-09-30
6458,2021-09-30 11:00:00,16899.76,16915.93,16886.03,16910.93,11:00:00,2021-09-30
6459,2021-09-30 12:00:00,16911.25,16973.99,16888.54,16958.5,12:00:00,2021-09-30
6460,2021-09-30 13:00:00,16958.54,16994.21,16934.77,16934.77,13:00:00,2021-09-30
6480,2021-10-01 09:00:00,16883.0,16883.0,16659.78,16684.37,09:00:00,2021-10-01
6481,2021-10-01 10:00:00,16690.31,16710.21,16630.03,16637.87,10:00:00,2021-10-01
6482,2021-10-01 11:00:00,16639.42,16669.53,16555.94,16569.61,11:00:00,2021-10-01
6483,2021-10-01 12:00:00,16569.22,16592.72,16513.97,16533.52,12:00:00,2021-10-01
6484,2021-10-01 13:00:00,16535.53,16570.89,16503.74,16570.89,13:00:00,2021-10-01
6552,2021-10-04 09:00:00,16600.52,16680.29,16407.6,16458.55,09:00:00,2021-10-04
6553,2021-10-04 10:00:00,16458.35,16520.28,16412.07,16483.71,10:00:00,2021-10-04
6554,2021-10-04 11:00:00,16484.75,16484.9,16385.79,16391.34,11:00:00,2021-10-04
6555,2021-10-04 12:00:00,16393.62,16456.8,16380.06,16431.3,12:00:00,2021-10-04
6556,2021-10-04 13:00:00,16431.04,16447.62,16399.78,16408.35,13:00:00,2021-10-04
6576,2021-10-05 09:00:00,16362.27,16362.27,16162.17,16276.97,09:00:00,2021-10-05
6577,2021-10-05 10:00:00,16286.69,16434.59,16272.8,16423.4,10:00:00,2021-10-05
6578,2021-10-05 11:00:00,16424.74,16435.23,16358.77,16405.11,11:00:00,2021-10-05
6579,2021-10-05 12:00:00,16405.27,16448.12,16383.75,16410.8,12:00:00,2021-10-05
6580,2021-10-05 13:00:00,16401.93,16460.75,16401.93,16460.75,13:00:00,2021-10-05
6600,2021-10-06 09:00:00,16488.21,16568.21,16367.23,16418.3,09:00:00,2021-10-06
6601,2021-10-06 10:00:00,16409.9,16457.91,16361.33,16398.48,10:00:00,2021-10-06
6602,2021-10-06 11:00:00,16398.3,16400.32,16341.86,16389.28,11:00:00,2021-10-06
6603,2021-10-06 12:00:00,16387.61,16399.63,16335.84,16351.9,12:00:00,2021-10-06
6604,2021-10-06 13:00:00,16352.37,16399.94,16303.63,16393.16,13:00:00,2021-10-06
6624,2021-10-07 09:00:00,16465.57,16688.66,16465.57,16674.64,09:00:00,2021-10-07
6625,2021-10-07 10:00:00,16673.87,16728.69,16659.62,16707.33,10:00:00,2021-10-07
6626,2021-10-07 11:00:00,16705.36,16731.58,16677.69,16700.48,11:00:00,2021-10-07
6627,2021-10-07 12:00:00,16700.37,16717.46,16677.54,16682.73,12:00:00,2021-10-07
6628,2021-10-07 13:00:00,16683.78,16713.86,16661.11,16713.86,13:00:00,2021-10-07
6648,2021-10-08 09:00:00,16742.35,16771.71,16675.13,16722.09,09:00:00,2021-10-08
6649,2021-10-08 10:00:00,16723.42,16734.93,16680.21,16697.85,10:00:00,2021-10-08
6650,2021-10-08 11:00:00,16696.89,16710.45,16615.83,16633.88,11:00:00,2021-10-08
6651,2021-10-08 12:00:00,16625.88,16669.82,16605.49,16624.66,12:00:00,2021-10-08
6652,2021-10-08 13:00:00,16614.73,16641.32,16606.48,16640.43,13:00:00,2021-10-08
6744,2021-10-12 09:00:00,16589.72,16589.72,16349.49,16401.17,09:00:00,2021-10-12
6745,2021-10-12 10:00:00,16410.37,16465.82,16388.87,16442.28,10:00:00,2021-10-12
6746,2021-10-12 11:00:00,16442.31,16483.03,16410.17,16426.5,11:00:00,2021-10-12
6747,2021-10-12 12:00:00,16416.16,16432.63,16394.21,16417.5,12:00:00,2021-10-12
6748,2021-10-12 13:00:00,16417.9,16462.84,16407.86,16462.84,13:00:00,2021-10-12
6768,2021-10-13 09:00:00,16480.98,16543.33,16426.39,16428.26,09:00:00,2021-10-13
6769,2021-10-13 10:00:00,16427.34,16438.33,16335.75,16368.37,10:00:00,2021-10-13
6770,2021-10-13 11:00:00,16367.64,16390.93,16329.82,16341.98,11:00:00,2021-10-13
6771,2021-10-13 12:00:00,16330.67,16371.41,16328.47,16357.52,12:00:00,2021-10-13
6772,2021-10-13 13:00:00,16356.22,16399.41,16344.78,16347.99,13:00:00,2021-10-13
6792,2021-10-14 09:00:00,16392.51,16519.96,16390.49,16390.49,09:00:00,2021-10-14
6793,2021-10-14 10:00:00,16390.55,16407.38,16347.88,16388.21,10:00:00,2021-10-14
6794,2021-10-14 11:00:00,16387.91,16459.27,16380.49,16445.96,11:00:00,2021-10-14
6795,2021-10-14 12:00:00,16438.37,16445.55,16398.54,16412.69,12:00:00,2021-10-14
6796,2021-10-14 13:00:00,16411.08,16428.41,16387.28,16387.28,13:00:00,2021-10-14
6816,2021-10-15 09:00:00,16426.76,16699.54,16426.76,16691.04,09:00:00,2021-10-15
6817,2021-10-15 10:00:00,16691.45,16761.18,16682.05,16746.62,10:00:00,2021-10-15
6818,2021-10-15 11:00:00,16747.58,16757.65,16721.99,16747.06,11:00:00,2021-10-15
6819,2021-10-15 12:00:00,16756.38,16769.65,16741.55,16765.93,12:00:00,2021-10-15
6820,2021-10-15 13:00:00,16766.59,16781.19,16749.24,16781.19,13:00:00,2021-10-15
6888,2021-10-18 09:00:00,16816.94,16862.03,16761.15,16809.94,09:00:00,2021-10-18
6889,2021-10-18 10:00:00,16813.86,16822.48,16745.54,16778.95,10:00:00,2021-10-18
6890,2021-10-18 11:00:00,16786.8,16794.16,16736.16,16742.63,11:00:00,2021-10-18
6891,2021-10-18 12:00:00,16740.1,16756.4,16718.16,16745.21,12:00:00,2021-10-18
6892,2021-10-18 13:00:00,16745.9,16749.47,16695.89,16705.46,13:00:00,2021-10-18
6912,2021-10-19 09:00:00,16791.12,16889.13,16772.15,16882.48,09:00:00,2021-10-19
6913,2021-10-19 10:00:00,16883.52,16912.24,16870.6,16891.65,10:00:00,2021-10-19
6914,2021-10-19 11:00:00,16891.74,16916.72,16879.39,16912.4,11:00:00,2021-10-19
6915,2021-10-19 12:00:00,16911.12,16913.01,16879.61,16893.67,12:00:00,2021-10-19
6916,2021-10-19 13:00:00,16893.0,16904.81,16880.1,16900.67,13:00:00,2021-10-19
6936,2021-10-20 09:00:00,16936.2,16973.86,16908.56,16912.33,09:00:00,2021-10-20
6937,2021-10-20 10:00:00,16913.32,16945.22,16908.23,16926.34,10:00:00,2021-10-20
6938,2021-10-20 11:00:00,16913.11,16928.0,16871.98,16898.78,11:00:00,2021-10-20
6939,2021-10-20 12:00:00,16892.35,16912.71,16855.81,16883.02,12:00:00,2021-10-20
6940,2021-10-20 13:00:00,16881.95,16905.51,16856.71,16887.82,13:00:00,2021-10-20
6960,2021-10-21 09:00:00,16904.46,17009.34,16898.22,17002.43,09:00:00,2021-10-21
6961,2021-10-21 10:00:00,17002.52,17026.89,16958.28,16971.57,10:00:00,2021-10-21
