,datetime,o,h,l,c,time,date
184370,2018/5/10 09:50,10763.32,10766.04,10761.21,10763.46,09:50:00,2018/5/10
184380,2018/5/10 10:00,10767.22,10767.56,10761.12,10766.93,10:00:00,2018/5/10
184390,2018/5/10 10:10,10761.38,10764.03,10756.13,10764.03,10:10:00,2018/5/10
184400,2018/5/10 10:20,10768.34,10770.39,10762.83,10765.07,10:20:00,2018/5/10
184410,2018/5/10 10:30,10770.48,10775.33,10767.09,10770.95,10:30:00,2018/5/10
184420,2018/5/10 10:40,10767.87,10768.14,10765.6,10765.73,10:40:00,2018/5/10
184430,2018/5/10 10:50,10763.97,10766.38,10758.1,10758.25,10:50:00,2018/5/10
184440,2018/5/10 11:00,10758.6,10760.19,10755.04,10757.71,11:00:00,2018/5/10
184450,2018/5/10 11:10,10758.81,10759.64,10751.41,10758.25,11:10:00,2018/5/10
184460,2018/5/10 11:20,10753.41,10762.34,10753.41,10759.4,11:20:00,2018/5/10
184470,2018/5/10 11:30,10758.91,10760.14,10753.3,10755.4,11:30:00,2018/5/10
184480,2018/5/10 11:40,10751.1,10758.35,10751.1,10754.68,11:40:00,2018/5/10
184490,2018/5/10 11:50,10751.6,10756.42,10746.69,10753.79,11:50:00,2018/5/10
184500,2018/5/10 12:00,10741.15,10750.5,10740.08,10750.5,12:00:00,2018/5/10
184510,2018/5/10 12:10,10750.95,10755.51,10746.45,10747.99,12:10:00,2018/5/10
184520,2018/5/10 12:20,10753.89,10755.66,10745.62,10755.66,12:20:00,2018/5/10
184530,2018/5/10 12:30,10754.26,10756.17,10750.03,10753.83,12:30:00,2018/5/10
184540,2018/5/10 12:40,10760.2,10766.24,10756.75,10762.84,12:40:00,2018/5/10
184550,2018/5/10 12:50,10758.93,10762.46,10757.7,10761.84,12:50:00,2018/5/10
184560,2018/5/10 13:00,10765.06,10769.2,10757.82,10767.44,13:00:00,2018/5/10
184570,2018/5/10 13:10,10750.37,10759.39,10750.37,10754.78,13:10:00,2018/5/10
184580,2018/5/10 13:20,10767.41,10767.78,10759.35,10763.68,13:20:00,2018/5/10
184590,2018/5/10 13:30,10760.21,10760.21,10760.21,10760.21,13:30:00,2018/5/10
185760,2018/5/11 09:00,10808.4,10833.22,10808.4,10831.47,09:00:00,2018/5/11
185770,2018/5/11 09:10,10825.55,10830.86,10825.55,10829.41,09:10:00,2018/5/11
185780,2018/5/11 09:20,10833.64,10838.86,10831.14,10832.99,09:20:00,2018/5/11
185790,2018/5/11 09:30,10835.62,10839.72,10830.05,10838.8,09:30:00,2018/5/11
185800,2018/5/11 09:40,10845.96,10855.21,10845.96,10855.21,09:40:00,2018/5/11
185810,2018/5/11 09:50,10859.63,10861.59,10853.36,10856.27,09:50:00,2018/5/11
185820,2018/5/11 10:00,10856.57,10859.86,10854.39,10859.86,10:00:00,2018/5/11
185830,2018/5/11 10:10,10859.74,10861,10855.76,10855.76,10:10:00,2018/5/11
185840,2018/5/11 10:20,10857.62,10859.74,10850.98,10852.09,10:20:00,2018/5/11
185850,2018/5/11 10:30,10861.17,10862.47,10857.32,10861.79,10:30:00,2018/5/11
185860,2018/5/11 10:40,10856.9,10856.98,10849.3,10849.3,10:40:00,2018/5/11
185870,2018/5/11 10:50,10844.74,10848.62,10840.96,10847.43,10:50:00,2018/5/11
185880,2018/5/11 11:00,10856.92,10859.88,10853.61,10855.13,11:00:00,2018/5/11
185890,2018/5/11 11:10,10860.06,10860.5,10851.8,10855.68,11:10:00,2018/5/11
185900,2018/5/11 11:20,10867.06,10868.33,10861.27,10863.29,11:20:00,2018/5/11
185910,2018/5/11 11:30,10864.2,10865.84,10858.73,10860.62,11:30:00,2018/5/11
185920,2018/5/11 11:40,10859.58,10863.11,10855.2,10857.3,11:40:00,2018/5/11
185930,2018/5/11 11:50,10856.46,10856.46,10853.69,10853.69,11:50:00,2018/5/11
185940,2018/5/11 12:00,10853.19,10853.3,10849.27,10849.65,12:00:00,2018/5/11
185950,2018/5/11 12:10,10855.4,10861.89,10854.4,10856.23,12:10:00,2018/5/11
185960,2018/5/11 12:20,10857.25,10857.25,10849.93,10851.28,12:20:00,2018/5/11
185970,2018/5/11 12:30,10854.11,10855.54,10847.91,10850.37,12:30:00,2018/5/11
185980,2018/5/11 12:40,10850.67,10855.38,10850.14,10850.5,12:40:00,2018/5/11
185990,2018/5/11 12:50,10857.15,10860.5,10851.94,10851.94,12:50:00,2018/5/11
186000,2018/5/11 13:00,10859.78,10862.61,10856.39,10856.39,13:00:00,2018/5/11
186010,2018/5/11 13:10,10865.25,10866.52,10858.48,10864.53,13:10:00,2018/5/11
186020,2018/5/11 13:20,10853.75,10861.53,10851.35,10854.63,13:20:00,2018/5/11
186030,2018/5/11 13:30,10858.98,10858.98,10858.98,10858.98,13:30:00,2018/5/11
190080,2018/5/14 09:00,10938.3,10953.74,10938.3,10950,09:00:00,2018/5/14
190090,2018/5/14 09:10,10925.63,10925.63,10919.34,10922.19,09:10:00,2018/5/14
190100,2018/5/14 09:20,10934.03,10936.55,10926.82,10936.46,09:20:00,2018/5/14
190110,2018/5/14 09:30,10917.88,10917.88,10913.61,10917.32,09:30:00,2018/5/14
190120,2018/5/14 09:40,10915.55,10924.92,10915.55,10924.92,09:40:00,2018/5/14
190130,2018/5/14 09:50,10919.85,10926.71,10919.85,10926.71,09:50:00,2018/5/14
190140,2018/5/14 10:00,10935.26,10937.74,10930.32,10937.74,10:00:00,2018/5/14
190150,2018/5/14 10:10,10941.54,10942.77,10936.52,10936.98,10:10:00,2018/5/14
190160,2018/5/14 10:20,10941.06,10941.06,10933.99,10933.99,10:20:00,2018/5/14
190170,2018/5/14 10:30,10936.6,10941.32,10933.82,10937.23,10:30:00,2018/5/14
190180,2018/5/14 10:40,10943.18,10948.48,10942.11,10948.48,10:40:00,2018/5/14
190190,2018/5/14 10:50,10938.37,10947.18,10936.72,10946.83,10:50:00,2018/5/14
190200,2018/5/14 11:00,10946.69,10946.69,10943,10943.17,11:00:00,2018/5/14
190210,2018/5/14 11:10,10945.99,10953.22,10945.86,10953.22,11:10:00,2018/5/14
190220,2018/5/14 11:20,10950.46,10954.14,10946.54,10948.89,11:20:00,2018/5/14
190230,2018/5/14 11:30,10954.78,10955.24,10947.6,10952.62,11:30:00,2018/5/14
190240,2018/5/14 11:40,10956.71,10959.26,10952.31,10952.6,11:40:00,2018/5/14
190250,2018/5/14 11:50,10959.49,10963.47,10958.53,10959.98,11:50:00,2018/5/14
190260,2018/5/14 12:00,10959.42,10960.39,10953.27,10953.27,12:00:00,2018/5/14
190270,2018/5/14 12:10,10959.91,10960.34,10952.54,10960.34,12:10:00,2018/5/14
190280,2018/5/14 12:20,10959.36,10962.64,10954.56,10961.47,12:20:00,2018/5/14
190290,2018/5/14 12:30,10962.38,10962.38,10955.54,10958.01,12:30:00,2018/5/14
190300,2018/5/14 12:40,10953.88,10962.07,10953.13,10958.7,12:40:00,2018/5/14
190310,2018/5/14 12:50,10958.62,10965.08,10956.79,10957.16,12:50:00,2018/5/14
190320,2018/5/14 13:00,10960.77,10967.31,10959.97,10960.49,13:00:00,2018/5/14
190330,2018/5/14 13:10,10964.54,10964.87,10959.63,10964.87,13:10:00,2018/5/14
190340,2018/5/14 13:20,10954.67,10962.85,10954.27,10954.27,13:20:00,2018/5/14
190350,2018/5/14 13:30,10952.39,10952.39,10952.39,10952.39,13:30:00,2018/5/14
191520,2018/5/15 09:00,10965.08,10978.36,10965.08,10977.97,09:00:00,2018/5/15
191530,2018/5/15 09:10,10965.19,10971.57,10963.46,10963.46,09:10:00,2018/5/15
191540,2018/5/15 09:20,10960.41,10961.94,10956.38,10956.55,09:20:00,2018/5/15
191550,2018/5/15 09:30,10962.62,10962.66,10955.22,10955.22,09:30:00,2018/5/15
191560,2018/5/15 09:40,10930.44,10931.44,10923.21,10923.21,09:40:00,2018/5/15
191570,2018/5/15 09:50,10907.78,10910.84,10906.95,10908.01,09:50:00,2018/5/15
191580,2018/5/15 10:00,10919.89,10924.93,10916.25,10917.57,10:00:00,2018/5/15
191590,2018/5/15 10:10,10912.03,10916.72,10908.21,10908.34,10:10:00,2018/5/15
191600,2018/5/15 10:20,10924.69,10926.47,10921.2,10925.06,10:20:00,2018/5/15
191610,2018/5/15 10:30,10921.2,10924.6,10916.38,10918.32,10:30:00,2018/5/15
191620,2018/5/15 10:40,10933.58,10935.6,10929.1,10932.09,10:40:00,2018/5/15
191630,2018/5/15 10:50,10931.78,10936.2,10928.78,10930.96,10:50:00,2018/5/15
191640,2018/5/15 11:00,10925.81,10929.12,10923.78,10925.38,11:00:00,2018/5/15
191650,2018/5/15 11:10,10923.58,10926.5,10917.44,10920.15,11:10:00,2018/5/15
191660,2018/5/15 11:20,10911.55,10911.71,10905.62,10907.18,11:20:00,2018/5/15
191670,2018/5/15 11:30,10900.58,10903.22,10897.33,10899.74,11:30:00,2018/5/15
191680,2018/5/15 11:40,10896.04,10901.94,10895.96,10898.57,11:40:00,2018/5/15
191690,2018/5/15 11:50,10901.5,10905.14,10901.22,10905.14,11:50:00,2018/5/15
191700,2018/5/15 12:00,10906.04,10907.59,10900.52,10902.26,12:00:00,2018/5/15
191710,2018/5/15 12:10,10903.67,10911.03,10903.67,10908.51,12:10:00,2018/5/15
191720,2018/5/15 12:20,10903.86,10910.8,10903.59,10910.68,12:20:00,2018/5/15
191730,2018/5/15 12:30,10907.24,10910.72,10902.77,10906.53,12:30:00,2018/5/15
191740,2018/5/15 12:40,10898.25,10898.25,10889.41,10889.91,12:40:00,2018/5/15
191750,2018/5/15 12:50,10893.81,10896.77,10890.89,10893.68,12:50:00,2018/5/15
191760,2018/5/15 13:00,10905.47,10905.47,10896.84,10898.74,13:00:00,2018/5/15
191770,2018/5/15 13:10,10889.09,10894.54,10889.09,10889.3,13:10:00,2018/5/15
191780,2018/5/15 13:20,10888.18,10892.48,10880.72,10885.41,13:20:00,2018/5/15
191790,2018/5/15 13:30,10874.73,10874.73,10874.73,10874.73,13:30:00,2018/5/15
192960,2018/5/16 09:00,10873.54,10880.17,10873.54,10876.19,09:00:00,2018/5/16
192970,2018/5/16 09:10,10884.84,10891.12,10884.84,10885.61,09:10:00,2018/5/16
192980,2018/5/16 09:20,10892.75,10899.88,10892.75,10899.88,09:20:00,2018/5/16
192990,2018/5/16 09:30,10911.32,10914.88,10907.31,10908.78,09:30:00,2018/5/16
193000,2018/5/16 09:40,10900.26,10903.13,10896.75,10902.95,09:40:00,2018/5/16
193010,2018/5/16 09:50,10899.31,10903.98,10896.98,10901.17,09:50:00,2018/5/16
193020,2018/5/16 10:00,10884.64,10889.07,10880.84,10882.7,10:00:00,2018/5/16
193030,2018/5/16 10:10,10869.7,10871.71,10867.36,10871.71,10:10:00,2018/5/16
193040,2018/5/16 10:20,10879.43,10882.13,10876.3,10881.98,10:20:00,2018/5/16
193050,2018/5/16 10:30,10875.76,10882.92,10875.76,10882.36,10:30:00,2018/5/16
193060,2018/5/16 10:40,10893.42,10898.21,10890.86,10894.47,10:40:00,2018/5/16
193070,2018/5/16 10:50,10882.38,10891.45,10882.38,10888.03,10:50:00,2018/5/16
193080,2018/5/16 11:00,10887.52,10890.64,10885.69,10887.53,11:00:00,2018/5/16
193090,2018/5/16 11:10,10880.31,10885.98,10880.31,10885.09,11:10:00,2018/5/16
193100,2018/5/16 11:20,10881.74,10883.13,10876.27,10882.42,11:20:00,2018/5/16
193110,2018/5/16 11:30,10886.53,10886.53,10880.35,10882.95,11:30:00,2018/5/16
193120,2018/5/16 11:40,10880.09,10883.18,10879.36,10879.98,11:40:00,2018/5/16
193130,2018/5/16 11:50,10880.46,10886.27,10880.34,10886.15,11:50:00,2018/5/16
193140,2018/5/16 12:00,10885.39,10890.01,10881.27,10881.27,12:00:00,2018/5/16
193150,2018/5/16 12:10,10896.23,10901.48,10896.23,10901.48,12:10:00,2018/5/16
193160,2018/5/16 12:20,10894.49,10895.83,10886.19,10891.53,12:20:00,2018/5/16
193170,2018/5/16 12:30,10888.21,10889.26,10886.55,10886.55,12:30:00,2018/5/16
193180,2018/5/16 12:40,10886.86,10891.65,10884.18,10884.35,12:40:00,2018/5/16
193190,2018/5/16 12:50,10883.65,10885.07,10882.12,10885.07,12:50:00,2018/5/16
193200,2018/5/16 13:00,10883.54,10883.54,10874,10875.49,13:00:00,2018/5/16
193210,2018/5/16 13:10,10875.58,10875.58,10869.96,10873.22,13:10:00,2018/5/16
193220,2018/5/16 13:20,10874.4,10876.34,10869.75,10869.88,13:20:00,2018/5/16
193230,2018/5/16 13:30,10897.57,10897.57,10897.57,10897.57,13:30:00,2018/5/16
194400,2018/5/17 09:00,10911.74,10938.63,10911.74,10935.96,09:00:00,2018/5/17
194410,2018/5/17 09:10,10905.36,10905.51,10903.37,10904.64,09:10:00,2018/5/17
194420,2018/5/17 09:20,10898.95,10906.64,10898.95,10900.18,09:20:00,2018/5/17
194430,2018/5/17 09:30,10904.58,10904.79,10901.46,10902.78,09:30:00,2018/5/17
194440,2018/5/17 09:40,10908.57,10909.91,10904,10909.91,09:40:00,2018/5/17
194450,2018/5/17 09:50,10900.32,10900.32,10895,10895.75,09:50:00,2018/5/17
194460,2018/5/17 10:00,10879.78,10884.46,10877.41,10877.41,10:00:00,2018/5/17
194470,2018/5/17 10:10,10881.66,10886.15,10879.24,10879.24,10:10:00,2018/5/17
194480,2018/5/17 10:20,10880.1,10884.22,10877.74,10884.18,10:20:00,2018/5/17
194490,2018/5/17 10:30,10872.92,10874.56,10866.45,10872.04,10:30:00,2018/5/17
194500,2018/5/17 10:40,10871.03,10871.81,10868.46,10868.78,10:40:00,2018/5/17
194510,2018/5/17 10:50,10856.17,10861.27,10856.15,10857.54,10:50:00,2018/5/17
194520,2018/5/17 11:00,10862.02,10863.2,10855.82,10857,11:00:00,2018/5/17
194530,2018/5/17 11:10,10866.81,10871.27,10864.18,10866.78,11:10:00,2018/5/17
194540,2018/5/17 11:20,10875.44,10879.12,10873.91,10874.88,11:20:00,2018/5/17
194550,2018/5/17 11:30,10882.12,10884.79,10878.5,10880.77,11:30:00,2018/5/17
194560,2018/5/17 11:40,10882.53,10884.6,10880.39,10881.35,11:40:00,2018/5/17
194570,2018/5/17 11:50,10882.4,10888.28,10882.4,10883.79,11:50:00,2018/5/17
194580,2018/5/17 12:00,10879.28,10880.78,10876.73,10878.69,12:00:00,2018/5/17
194590,2018/5/17 12:10,10878.41,10881.05,10874,10874,12:10:00,2018/5/17
194600,2018/5/17 12:20,10876.68,10882.5,10873.72,10875.13,12:20:00,2018/5/17
194610,2018/5/17 12:30,10876.45,10878.81,10873.83,10875.25,12:30:00,2018/5/17
194620,2018/5/17 12:40,10873.88,10879.09,10872.77,10872.9,12:40:00,2018/5/17
194630,2018/5/17 12:50,10876.39,10879.09,10875.74,10877.79,12:50:00,2018/5/17
194640,2018/5/17 13:00,10878.21,10882.85,10876.47,10880.84,13:00:00,2018/5/17
194650,2018/5/17 13:10,10879.68,10879.68,10872.88,10878.29,13:10:00,2018/5/17
194660,2018/5/17 13:20,10861.97,10872.26,10859.99,10872.26,13:20:00,2018/5/17
194670,2018/5/17 13:30,10833.81,10833.81,10833.81,10833.81,13:30:00,2018/5/17
195840,2018/5/18 09:00,10844.09,10870.86,10844.09,10870.86,09:00:00,2018/5/18
195850,2018/5/18 09:10,10870.69,10879.95,10870.69,10879.79,09:10:00,2018/5/18
195860,2018/5/18 09:20,10885.67,10885.67,10878.18,10878.63,09:20:00,2018/5/18
195870,2018/5/18 09:30,10860.1,10861.86,10852.99,10861.86,09:30:00,2018/5/18
195880,2018/5/18 09:40,10865.33,10865.98,10859.38,10860.16,09:40:00,2018/5/18
195890,2018/5/18 09:50,10855.62,10855.62,10844.36,10846.2,09:50:00,2018/5/18
195900,2018/5/18 10:00,10839.88,10844.52,10837.49,10840.77,10:00:00,2018/5/18
195910,2018/5/18 10:10,10833.84,10834.01,10827.44,10827.57,10:10:00,2018/5/18
195920,2018/5/18 10:20,10827.91,10830.22,10825.96,10826.58,10:20:00,2018/5/18
195930,2018/5/18 10:30,10821.2,10825.51,10820.1,10823.1,10:30:00,2018/5/18
195940,2018/5/18 10:40,10844.76,10849.35,10844.76,10847.73,10:40:00,2018/5/18
195950,2018/5/18 10:50,10849.2,10855.45,10849.17,10849.81,10:50:00,2018/5/18
195960,2018/5/18 11:00,10842.95,10849.14,10842.65,10844.45,11:00:00,2018/5/18
195970,2018/5/18 11:10,10851.64,10853.03,10847.6,10849.87,11:10:00,2018/5/18
195980,2018/5/18 11:20,10849.9,10854.42,10848.36,10851.1,11:20:00,2018/5/18
195990,2018/5/18 11:30,10858.1,10863.92,10857.54,10860.48,11:30:00,2018/5/18
196000,2018/5/18 11:40,10852.66,10852.68,10845.6,10845.6,11:40:00,2018/5/18
196010,2018/5/18 11:50,10851.97,10851.97,10843.97,10844.65,11:50:00,2018/5/18
196020,2018/5/18 12:00,10843.87,10849.37,10843.35,10843.98,12:00:00,2018/5/18
196030,2018/5/18 12:10,10847.7,10848.77,10841.79,10843.24,12:10:00,2018/5/18
196040,2018/5/18 12:20,10839.78,10844.38,10837.92,10837.92,12:20:00,2018/5/18
196050,2018/5/18 12:30,10834.83,10839.35,10833.38,10834.68,12:30:00,2018/5/18
196060,2018/5/18 12:40,10834.37,10834.37,10830.2,10830.44,12:40:00,2018/5/18
196070,2018/5/18 12:50,10828.84,10831.14,10827.41,10828.66,12:50:00,2018/5/18
196080,2018/5/18 13:00,10829.07,10829.75,10822.87,10823.78,13:00:00,2018/5/18
196090,2018/5/18 13:10,10829.9,10838.89,10829.9,10834.87,13:10:00,2018/5/18
196100,2018/5/18 13:20,10836.93,10840.82,10836.93,10839.14,13:20:00,2018/5/18
196110,2018/5/18 13:30,10830.84,10830.84,10830.84,10830.84,13:30:00,2018/5/18
200160,2018/5/21 09:00,10861.66,10891.93,10861.66,10891.83,09:00:00,2018/5/21
200170,2018/5/21 09:10,10913.52,10918.72,10910.94,10918.72,09:10:00,2018/5/21
200180,2018/5/21 09:20,10928.12,10935.46,10927.8,10935.46,09:20:00,2018/5/21
200190,2018/5/21 09:30,10939.8,10942.29,10935.85,10935.85,09:30:00,2018/5/21
200200,2018/5/21 09:40,10934.22,10942.18,10934.22,10937.68,09:40:00,2018/5/21
200210,2018/5/21 09:50,10939.31,10945.8,10939.31,10939.73,09:50:00,2018/5/21
200220,2018/5/21 10:00,10946.33,10949.26,10946.33,10949.26,10:00:00,2018/5/21
200230,2018/5/21 10:10,10974.47,10974.47,10966.9,10970.44,10:10:00,2018/5/21
200240,2018/5/21 10:20,10969.58,10970.59,10964.39,10964.57,10:20:00,2018/5/21
200250,2018/5/21 10:30,10964.46,10969.94,10963.57,10966.52,10:30:00,2018/5/21
200260,2018/5/21 10:40,10953.46,10958.36,10952.2,10952.83,10:40:00,2018/5/21
200270,2018/5/21 10:50,10955.06,10960.47,10953.73,10960.47,10:50:00,2018/5/21
200280,2018/5/21 11:00,10955.8,10960.52,10953.4,10953.4,11:00:00,2018/5/21
200290,2018/5/21 11:10,10953.67,10961.2,10953.67,10956.53,11:10:00,2018/5/21
200300,2018/5/21 11:20,10957.99,10958.32,10950.61,10956,11:20:00,2018/5/21
200310,2018/5/21 11:30,10955.81,10962.3,10955.81,10962.3,11:30:00,2018/5/21
200320,2018/5/21 11:40,10958.46,10964.39,10958.46,10963.14,11:40:00,2018/5/21
200330,2018/5/21 11:50,10965.87,10968.59,10962.76,10965.24,11:50:00,2018/5/21
200340,2018/5/21 12:00,10967.35,10968.46,10962.29,10963.49,12:00:00,2018/5/21
200350,2018/5/21 12:10,10959.27,10967.19,10959.27,10966.56,12:10:00,2018/5/21
200360,2018/5/21 12:20,10965.72,10971.26,10963.95,10964.58,12:20:00,2018/5/21
200370,2018/5/21 12:30,10969.3,10970.52,10963.28,10965.64,12:30:00,2018/5/21
200380,2018/5/21 12:40,10968.8,10974.01,10967.02,10972.21,12:40:00,2018/5/21
200390,2018/5/21 12:50,10973.26,10973.26,10967.9,10968.58,12:50:00,2018/5/21
200400,2018/5/21 13:00,10969.17,10975.87,10969.17,10972.16,13:00:00,2018/5/21
200410,2018/5/21 13:10,10974.21,10975.62,10969.03,10974.18,13:10:00,2018/5/21
200420,2018/5/21 13:20,10960.41,10965.94,10960.29,10963.79,13:20:00,2018/5/21
200430,2018/5/21 13:30,10966.2,10966.2,10966.2,10966.2,13:30:00,2018/5/21
201600,2018/5/22 09:00,10986.77,11011.84,10986.77,11011.84,09:00:00,2018/5/22
201610,2018/5/22 09:10,11004.47,11010.45,10998.33,11008.15,09:10:00,2018/5/22
201620,2018/5/22 09:20,11027.41,11028.75,11022.52,11027.42,09:20:00,2018/5/22
201630,2018/5/22 09:30,11003.26,11007.57,11001.21,11007.57,09:30:00,2018/5/22
201640,2018/5/22 09:40,11002.43,11003.6,10996.6,10999.98,09:40:00,2018/5/22
201650,2018/5/22 09:50,11002.14,11004.35,10997.59,10997.98,09:50:00,2018/5/22
201660,2018/5/22 10:00,10990.79,10991.6,10985.19,10985.19,10:00:00,2018/5/22
201670,2018/5/22 10:10,10981.93,10989.48,10981.93,10988.8,10:10:00,2018/5/22
201680,2018/5/22 10:20,10981.91,10982.46,10979.94,10979.94,10:20:00,2018/5/22
201690,2018/5/22 10:30,10978.17,10986.96,10978.17,10981.74,10:30:00,2018/5/22
201700,2018/5/22 10:40,10987.52,10993.78,10987.52,10992.3,10:40:00,2018/5/22
201710,2018/5/22 10:50,10996.95,10997.27,10990.56,10992.67,10:50:00,2018/5/22
201720,2018/5/22 11:00,10990.96,10996.64,10989.77,10992.15,11:00:00,2018/5/22
201730,2018/5/22 11:10,10993.41,10997.96,10989.82,10989.82,11:10:00,2018/5/22
201740,2018/5/22 11:20,10987.5,10995.17,10987.5,10989.84,11:20:00,2018/5/22
201750,2018/5/22 11:30,10980.93,10981.26,10974.85,10974.85,11:30:00,2018/5/22
201760,2018/5/22 11:40,10965.62,10967.61,10960.9,10967.45,11:40:00,2018/5/22
201770,2018/5/22 11:50,10964.74,10967.57,10960.51,10967.24,11:50:00,2018/5/22
201780,2018/5/22 12:00,10957.21,10963.85,10956.83,10963.51,12:00:00,2018/5/22
201790,2018/5/22 12:10,10967.3,10967.3,10960.33,10965.87,12:10:00,2018/5/22
201800,2018/5/22 12:20,10962.22,10965.77,10958.41,10960.54,12:20:00,2018/5/22
201810,2018/5/22 12:30,10959.39,10960.69,10952.5,10960.69,12:30:00,2018/5/22
201820,2018/5/22 12:40,10954.03,10960.49,10954.03,10960.49,12:40:00,2018/5/22
201830,2018/5/22 12:50,10959.73,10960.87,10953.5,10953.5,12:50:00,2018/5/22
201840,2018/5/22 13:00,10953.75,10960.8,10952.74,10958.67,13:00:00,2018/5/22
201850,2018/5/22 13:10,10956.65,10961.8,10955.92,10960.58,13:10:00,2018/5/22
201860,2018/5/22 13:20,10955.65,10958.65,10952.53,10955.35,13:20:00,2018/5/22
201870,2018/5/22 13:30,10938.73,10938.73,10938.73,10938.73,13:30:00,2018/5/22
203040,2018/5/23 09:00,10974.52,10991.86,10974.52,10987.95,09:00:00,2018/5/23
203050,2018/5/23 09:10,10971.54,10975.78,10971.31,10973.93,09:10:00,2018/5/23
203060,2018/5/23 09:20,10972.06,10976.62,10970.4,10972.54,09:20:00,2018/5/23
203070,2018/5/23 09:30,10960.24,10960.47,10956.65,10957.42,09:30:00,2018/5/23
203080,2018/5/23 09:40,10942.65,10943.09,10936.49,10941.92,09:40:00,2018/5/23
203090,2018/5/23 09:50,10954.36,10955.55,10951.87,10954.68,09:50:00,2018/5/23
203100,2018/5/23 10:00,10957.56,10962.32,10955.82,10962.32,10:00:00,2018/5/23
203110,2018/5/23 10:10,10940.5,10944.12,10936.19,10939.05,10:10:00,2018/5/23
203120,2018/5/23 10:20,10937.3,10941.66,10935.7,10938.09,10:20:00,2018/5/23
203130,2018/5/23 10:30,10940.93,10944.46,10936.42,10941.47,10:30:00,2018/5/23
203140,2018/5/23 10:40,10941.94,10946.63,10940.66,10946.63,10:40:00,2018/5/23
203150,2018/5/23 10:50,10935.95,10942.8,10935.01,10940.95,10:50:00,2018/5/23
203160,2018/5/23 11:00,10927.33,10931.16,10922.63,10929.35,11:00:00,2018/5/23
203170,2018/5/23 11:10,10928.49,10932.72,10925.52,10927.33,11:10:00,2018/5/23
203180,2018/5/23 11:20,10924.44,10927.28,10914.85,10914.85,11:20:00,2018/5/23
203190,2018/5/23 11:30,10905.33,10905.33,10897.38,10902.82,11:30:00,2018/5/23
203200,2018/5/23 11:40,10902.43,10903.02,10895.37,10900.5,11:40:00,2018/5/23
203210,2018/5/23 11:50,10895.96,10900.93,10891.98,10893.64,11:50:00,2018/5/23
203220,2018/5/23 12:00,10887.2,10895.34,10887.2,10889.03,12:00:00,2018/5/23
203230,2018/5/23 12:10,10892.36,10898.34,10888.67,10896.04,12:10:00,2018/5/23
203240,2018/5/23 12:20,10899.09,10903.84,10899.09,10901.14,12:20:00,2018/5/23
203250,2018/5/23 12:30,10910.84,10911.29,10904.01,10911.29,12:30:00,2018/5/23
203260,2018/5/23 12:40,10920.58,10922.51,10920.58,10921.63,12:40:00,2018/5/23
203270,2018/5/23 12:50,10924.11,10926.46,10919.31,10919.31,12:50:00,2018/5/23
203280,2018/5/23 13:00,10923.38,10927.99,10922.33,10927.85,13:00:00,2018/5/23
203290,2018/5/23 13:10,10917.58,10923.97,10917.17,10920.28,13:10:00,2018/5/23
203300,2018/5/23 13:20,10918.69,10919.37,10914.3,10914.3,13:20:00,2018/5/23
203310,2018/5/23 13:30,10886.18,10886.18,10886.18,10886.18,13:30:00,2018/5/23
204480,2018/5/24 09:00,10910.61,10934.91,10910.61,10933.13,09:00:00,2018/5/24
204490,2018/5/24 09:10,10911.27,10917.84,10910.26,10911.85,09:10:00,2018/5/24
204500,2018/5/24 09:20,10915.3,10917.34,10910.27,10915.64,09:20:00,2018/5/24
204510,2018/5/24 09:30,10929.41,10929.41,10918.94,10918.94,09:30:00,2018/5/24
204520,2018/5/24 09:40,10903.82,10903.82,10899.47,10900.13,09:40:00,2018/5/24
204530,2018/5/24 09:50,10889.65,10893.25,10889.65,10892.07,09:50:00,2018/5/24
204540,2018/5/24 10:00,10898.65,10906.78,10897.5,10905.02,10:00:00,2018/5/24
204550,2018/5/24 10:10,10901.63,10907.69,10901.1,10905.63,10:10:00,2018/5/24
204560,2018/5/24 10:20,10909.11,10909.35,10905.8,10907.01,10:20:00,2018/5/24
204570,2018/5/24 10:30,10920.79,10924.13,10920.79,10924.13,10:30:00,2018/5/24
204580,2018/5/24 10:40,10921.61,10921.61,10913.08,10919,10:40:00,2018/5/24
204590,2018/5/24 10:50,10916.31,10922.97,10916.31,10922.39,10:50:00,2018/5/24
204600,2018/5/24 11:00,10931.01,10931.01,10926.85,10930.33,11:00:00,2018/5/24
204610,2018/5/24 11:10,10929.2,10934.6,10927.78,10927.78,11:10:00,2018/5/24
204620,2018/5/24 11:20,10934.86,10939.61,10933.34,10934.28,11:20:00,2018/5/24
204630,2018/5/24 11:30,10937.21,10941.73,10933.87,10939.44,11:30:00,2018/5/24
204640,2018/5/24 11:40,10931.5,10932.15,10929.24,10931.33,11:40:00,2018/5/24
204650,2018/5/24 11:50,10928.14,10928.88,10925.66,10928.64,11:50:00,2018/5/24
204660,2018/5/24 12:00,10926.34,10931.19,10926.05,10928.96,12:00:00,2018/5/24
204670,2018/5/24 12:10,10924.61,10926.4,10921.53,10924.48,12:10:00,2018/5/24
204680,2018/5/24 12:20,10928.83,10931.08,10926.76,10928.78,12:20:00,2018/5/24
204690,2018/5/24 12:30,10930.48,10931.89,10929.41,10931.51,12:30:00,2018/5/24
