,datetime,o,h,l,c,time,date
3409,2019-05-24 10:00:00,10358.64,10358.64,10312.56,10330.39,10:00:00,2019-05-24
3410,2019-05-24 11:00:00,10330.34,10340.66,10318.95,10333.45,11:00:00,2019-05-24
3411,2019-05-24 12:00:00,10334.55,10355.31,10323.28,10342.74,12:00:00,2019-05-24
3412,2019-05-24 13:00:00,10345.62,10346.37,10321.06,10328.28,13:00:00,2019-05-24
3480,2019-05-27 09:00:00,10344.18,10365.44,10313.25,10332.86,09:00:00,2019-05-27
3481,2019-05-27 10:00:00,10337.06,10339.86,10305.28,10330.1,10:00:00,2019-05-27
3482,2019-05-27 11:00:00,10325.5,10349.26,10316.16,10332.13,11:00:00,2019-05-27
3483,2019-05-27 12:00:00,10332.52,10339.81,10319.98,10323.08,12:00:00,2019-05-27
3484,2019-05-27 13:00:00,10328.37,10355.09,10321.9,10334.13,13:00:00,2019-05-27
3504,2019-05-28 09:00:00,10348.58,10361.61,10331.58,10341.75,09:00:00,2019-05-28
3505,2019-05-28 10:00:00,10341.97,10347.3,10316.49,10329.09,10:00:00,2019-05-28
3506,2019-05-28 11:00:00,10328.9,10343.49,10324.04,10325.8,11:00:00,2019-05-28
3507,2019-05-28 12:00:00,10331.33,10340.82,10321.24,10330.53,12:00:00,2019-05-28
3508,2019-05-28 13:00:00,10331.17,10345.92,10312.31,10312.31,13:00:00,2019-05-28
3528,2019-05-29 09:00:00,10277.35,10298.18,10227.44,10282.52,09:00:00,2019-05-29
3529,2019-05-29 10:00:00,10284.01,10306.76,10280.03,10300.89,10:00:00,2019-05-29
3530,2019-05-29 11:00:00,10301.19,10307.75,10280.02,10289.51,11:00:00,2019-05-29
3531,2019-05-29 12:00:00,10289.7,10297.24,10279.12,10290.48,12:00:00,2019-05-29
3532,2019-05-29 13:00:00,10289.23,10301.78,10279.95,10301.78,13:00:00,2019-05-29
3552,2019-05-30 09:00:00,10307.12,10375.07,10306.03,10349.06,09:00:00,2019-05-30
3553,2019-05-30 10:00:00,10349.75,10361.75,10333.48,10360.0,10:00:00,2019-05-30
3554,2019-05-30 11:00:00,10358.34,10371.85,10349.28,10362.92,11:00:00,2019-05-30
3555,2019-05-30 12:00:00,10363.09,10378.81,10352.99,10366.45,12:00:00,2019-05-30
3556,2019-05-30 13:00:00,10367.7,10384.36,10365.35,10382.99,13:00:00,2019-05-30
3576,2019-05-31 09:00:00,10386.12,10458.56,10369.02,10454.57,09:00:00,2019-05-31
3577,2019-05-31 10:00:00,10453.22,10489.45,10449.54,10485.64,10:00:00,2019-05-31
3578,2019-05-31 11:00:00,10485.88,10506.13,10479.86,10503.96,11:00:00,2019-05-31
3579,2019-05-31 12:00:00,10503.55,10515.1,10483.55,10493.43,12:00:00,2019-05-31
3580,2019-05-31 13:00:00,10492.94,10498.84,10485.25,10498.49,13:00:00,2019-05-31
3648,2019-06-03 09:00:00,10482.45,10482.45,10383.51,10460.72,09:00:00,2019-06-03
3649,2019-06-03 10:00:00,10456.44,10467.84,10440.9,10463.67,10:00:00,2019-06-03
3650,2019-06-03 11:00:00,10461.17,10490.09,10456.81,10478.82,11:00:00,2019-06-03
3651,2019-06-03 12:00:00,10477.34,10484.94,10459.26,10470.37,12:00:00,2019-06-03
3652,2019-06-03 13:00:00,10472.15,10511.2,10470.37,10500.07,13:00:00,2019-06-03
3672,2019-06-04 09:00:00,10499.51,10518.33,10476.38,10478.16,09:00:00,2019-06-04
3673,2019-06-04 10:00:00,10480.4,10480.94,10429.28,10445.11,10:00:00,2019-06-04
3674,2019-06-04 11:00:00,10445.3,10466.61,10439.79,10459.53,11:00:00,2019-06-04
3675,2019-06-04 12:00:00,10458.3,10461.64,10438.48,10447.16,12:00:00,2019-06-04
3676,2019-06-04 13:00:00,10447.96,10449.08,10421.81,10429.12,13:00:00,2019-06-04
4488,2019-07-08 09:00:00,10742.81,10781.11,10740.69,10758.14,09:00:00,2019-07-08
4489,2019-07-08 10:00:00,10753.2,10759.31,10708.92,10715.56,10:00:00,2019-07-08
4490,2019-07-08 11:00:00,10716.79,10733.73,10711.55,10729.18,11:00:00,2019-07-08
4491,2019-07-08 12:00:00,10733.2,10739.42,10722.0,10727.45,12:00:00,2019-07-08
4492,2019-07-08 13:00:00,10727.06,10751.22,10717.62,10751.22,13:00:00,2019-07-08
4512,2019-07-09 09:00:00,10729.83,10733.57,10697.18,10707.07,09:00:00,2019-07-09
4513,2019-07-09 10:00:00,10705.97,10717.39,10702.55,10708.82,10:00:00,2019-07-09
4514,2019-07-09 11:00:00,10709.2,10713.67,10681.13,10684.42,11:00:00,2019-07-09
4515,2019-07-09 12:00:00,10685.1,10700.11,10680.85,10697.05,12:00:00,2019-07-09
4516,2019-07-09 13:00:00,10692.86,10704.03,10691.75,10702.78,13:00:00,2019-07-09
4536,2019-07-10 09:00:00,10723.23,10761.12,10723.23,10748.11,09:00:00,2019-07-10
4537,2019-07-10 10:00:00,10748.26,10762.74,10739.15,10759.97,10:00:00,2019-07-10
4538,2019-07-10 11:00:00,10759.73,10773.51,10755.82,10767.01,11:00:00,2019-07-10
4539,2019-07-10 12:00:00,10767.08,10775.76,10758.46,10764.89,12:00:00,2019-07-10
4540,2019-07-10 13:00:00,10765.18,10810.16,10765.18,10798.48,13:00:00,2019-07-10
4560,2019-07-11 09:00:00,10817.6,10842.06,10799.65,10840.72,09:00:00,2019-07-11
4561,2019-07-11 10:00:00,10840.38,10849.43,10833.74,10843.36,10:00:00,2019-07-11
4562,2019-07-11 11:00:00,10843.66,10852.25,10837.13,10849.69,11:00:00,2019-07-11
4563,2019-07-11 12:00:00,10851.25,10856.51,10836.82,10847.37,12:00:00,2019-07-11
4564,2019-07-11 13:00:00,10842.97,10848.74,10835.12,10843.42,13:00:00,2019-07-11
4584,2019-07-12 09:00:00,10855.16,10861.94,10833.16,10854.34,09:00:00,2019-07-12
4585,2019-07-12 10:00:00,10853.53,10867.59,10835.74,10842.64,10:00:00,2019-07-12
4586,2019-07-12 11:00:00,10842.42,10846.56,10823.89,10837.68,11:00:00,2019-07-12
4587,2019-07-12 12:00:00,10837.36,10843.17,10826.2,10832.34,12:00:00,2019-07-12
4588,2019-07-12 13:00:00,10830.81,10839.61,10824.35,10824.35,13:00:00,2019-07-12
4656,2019-07-15 09:00:00,10819.92,10842.89,10769.57,10803.58,09:00:00,2019-07-15
4657,2019-07-15 10:00:00,10804.82,10851.76,10804.13,10844.12,10:00:00,2019-07-15
4658,2019-07-15 11:00:00,10848.45,10873.21,10842.22,10871.7,11:00:00,2019-07-15
4659,2019-07-15 12:00:00,10871.38,10877.16,10862.83,10869.66,12:00:00,2019-07-15
4660,2019-07-15 13:00:00,10869.74,10880.56,10864.72,10876.43,13:00:00,2019-07-15
4680,2019-07-16 09:00:00,10865.0,10899.84,10865.0,10883.09,09:00:00,2019-07-16
4681,2019-07-16 10:00:00,10882.85,10889.03,10874.25,10881.67,10:00:00,2019-07-16
4682,2019-07-16 11:00:00,10886.42,10894.08,10882.33,10891.84,11:00:00,2019-07-16
4683,2019-07-16 12:00:00,10890.66,10892.27,10875.01,10884.22,12:00:00,2019-07-16
4684,2019-07-16 13:00:00,10883.65,10889.46,10874.45,10886.05,13:00:00,2019-07-16
4704,2019-07-17 09:00:00,10861.11,10861.11,10817.4,10842.48,09:00:00,2019-07-17
4705,2019-07-17 10:00:00,10842.93,10850.02,10829.43,10830.29,10:00:00,2019-07-17
4706,2019-07-17 11:00:00,10830.16,10836.08,10808.95,10816.82,11:00:00,2019-07-17
4707,2019-07-17 12:00:00,10821.98,10846.29,10804.34,10842.43,12:00:00,2019-07-17
4708,2019-07-17 13:00:00,10842.76,10845.91,10811.77,10828.48,13:00:00,2019-07-17
4728,2019-07-18 09:00:00,10821.92,10835.43,10811.97,10824.93,09:00:00,2019-07-18
4729,2019-07-18 10:00:00,10829.03,10830.54,10806.31,10813.15,10:00:00,2019-07-18
4730,2019-07-18 11:00:00,10813.25,10819.64,10801.53,10812.54,11:00:00,2019-07-18
4731,2019-07-18 12:00:00,10808.3,10814.88,10792.27,10802.03,12:00:00,2019-07-18
4732,2019-07-18 13:00:00,10803.49,10808.82,10794.39,10799.28,13:00:00,2019-07-18
4752,2019-07-19 09:00:00,10861.99,10919.44,10861.99,10910.85,09:00:00,2019-07-19
4753,2019-07-19 10:00:00,10910.11,10919.96,10895.06,10899.64,10:00:00,2019-07-19
4754,2019-07-19 11:00:00,10903.3,10909.39,10881.77,10887.21,11:00:00,2019-07-19
4755,2019-07-19 12:00:00,10883.29,10894.4,10880.65,10883.81,12:00:00,2019-07-19
4756,2019-07-19 13:00:00,10884.26,10892.06,10873.19,10873.19,13:00:00,2019-07-19
4824,2019-07-22 09:00:00,10910.5,10933.8,10909.15,10925.29,09:00:00,2019-07-22
4825,2019-07-22 10:00:00,10925.8,10942.95,10923.69,10930.47,10:00:00,2019-07-22
4826,2019-07-22 11:00:00,10929.39,10946.78,10926.55,10943.26,11:00:00,2019-07-22
4827,2019-07-22 12:00:00,10944.45,10948.64,10936.6,10938.3,12:00:00,2019-07-22
4828,2019-07-22 13:00:00,10944.21,10949.76,10934.38,10944.53,13:00:00,2019-07-22
5160,2019-08-05 09:00:00,10528.87,10542.49,10469.98,10481.75,09:00:00,2019-08-05
5161,2019-08-05 10:00:00,10481.23,10488.3,10456.83,10467.66,10:00:00,2019-08-05
5162,2019-08-05 11:00:00,10472.08,10474.62,10426.33,10443.86,11:00:00,2019-08-05
5163,2019-08-05 12:00:00,10443.86,10450.04,10428.85,10431.07,12:00:00,2019-08-05
5164,2019-08-05 13:00:00,10431.83,10436.03,10418.25,10423.41,13:00:00,2019-08-05
5184,2019-08-06 09:00:00,10304.88,10304.88,10180.04,10292.01,09:00:00,2019-08-06
5185,2019-08-06 10:00:00,10291.77,10349.22,10280.59,10345.45,10:00:00,2019-08-06
5186,2019-08-06 11:00:00,10346.8,10400.71,10336.54,10399.95,11:00:00,2019-08-06
5187,2019-08-06 12:00:00,10399.66,10425.6,10379.98,10395.98,12:00:00,2019-08-06
5188,2019-08-06 13:00:00,10399.88,10414.57,10394.36,10394.75,13:00:00,2019-08-06
5208,2019-08-07 09:00:00,10422.89,10461.37,10387.69,10425.75,09:00:00,2019-08-07
5209,2019-08-07 10:00:00,10423.92,10432.58,10389.87,10420.18,10:00:00,2019-08-07
5210,2019-08-07 11:00:00,10420.18,10423.49,10401.71,10421.45,11:00:00,2019-08-07
5211,2019-08-07 12:00:00,10421.35,10429.96,10403.45,10405.96,12:00:00,2019-08-07
5212,2019-08-07 13:00:00,10405.04,10405.37,10366.54,10386.18,13:00:00,2019-08-07
5232,2019-08-08 09:00:00,10383.62,10496.2,10383.62,10489.43,09:00:00,2019-08-08
5233,2019-08-08 10:00:00,10494.35,10499.85,10465.27,10470.39,10:00:00,2019-08-08
5234,2019-08-08 11:00:00,10469.7,10486.49,10463.61,10481.58,11:00:00,2019-08-08
5235,2019-08-08 12:00:00,10482.02,10492.84,10471.18,10491.58,12:00:00,2019-08-08
5236,2019-08-08 13:00:00,10492.23,10500.77,10483.03,10494.49,13:00:00,2019-08-08
5376,2019-08-14 09:00:00,10444.5,10518.02,10444.5,10510.29,09:00:00,2019-08-14
5377,2019-08-14 10:00:00,10509.66,10510.84,10479.86,10487.36,10:00:00,2019-08-14
5378,2019-08-14 11:00:00,10490.83,10491.45,10459.96,10464.77,11:00:00,2019-08-14
5379,2019-08-14 12:00:00,10464.05,10469.55,10449.34,10451.74,12:00:00,2019-08-14
5380,2019-08-14 13:00:00,10451.6,10455.05,10427.73,10427.73,13:00:00,2019-08-14
5736,2019-08-29 09:00:00,10440.15,10447.16,10409.86,10412.83,09:00:00,2019-08-29
5737,2019-08-29 10:00:00,10412.61,10433.21,10406.49,10426.82,10:00:00,2019-08-29
5738,2019-08-29 11:00:00,10427.01,10444.04,10422.57,10441.29,11:00:00,2019-08-29
5739,2019-08-29 12:00:00,10441.52,10445.88,10435.2,10440.49,12:00:00,2019-08-29
5740,2019-08-29 13:00:00,10440.94,10466.99,10440.94,10462.43,13:00:00,2019-08-29
5760,2019-08-30 09:00:00,10504.28,10572.84,10504.28,10563.57,09:00:00,2019-08-30
5761,2019-08-30 10:00:00,10568.02,10580.8,10562.31,10572.34,10:00:00,2019-08-30
5762,2019-08-30 11:00:00,10571.88,10582.93,10569.76,10582.37,11:00:00,2019-08-30
5763,2019-08-30 12:00:00,10581.76,10592.56,10575.05,10590.12,12:00:00,2019-08-30
5764,2019-08-30 13:00:00,10589.61,10618.05,10572.03,10618.05,13:00:00,2019-08-30
5832,2019-09-02 09:00:00,10613.19,10628.63,10589.42,10619.55,09:00:00,2019-09-02
5833,2019-09-02 10:00:00,10619.66,10628.76,10609.1,10612.23,10:00:00,2019-09-02
5834,2019-09-02 11:00:00,10612.21,10619.6,10607.11,10615.2,11:00:00,2019-09-02
5835,2019-09-02 12:00:00,10615.72,10623.02,10605.48,10617.45,12:00:00,2019-09-02
5836,2019-09-02 13:00:00,10616.56,10634.85,10616.23,10634.85,13:00:00,2019-09-02
5856,2019-09-03 09:00:00,10629.22,10650.15,10617.22,10643.15,09:00:00,2019-09-03
5857,2019-09-03 10:00:00,10643.37,10650.06,10585.86,10585.86,10:00:00,2019-09-03
5858,2019-09-03 11:00:00,10586.91,10596.69,10579.64,10585.8,11:00:00,2019-09-03
5859,2019-09-03 12:00:00,10585.02,10591.24,10577.83,10579.75,12:00:00,2019-09-03
5860,2019-09-03 13:00:00,10579.69,10584.33,10557.03,10558.21,13:00:00,2019-09-03
5880,2019-09-04 09:00:00,10566.32,10624.35,10566.32,10621.32,09:00:00,2019-09-04
5881,2019-09-04 10:00:00,10620.58,10635.13,10618.15,10625.34,10:00:00,2019-09-04
5882,2019-09-04 11:00:00,10628.99,10630.57,10611.02,10614.25,11:00:00,2019-09-04
5883,2019-09-04 12:00:00,10616.77,10633.19,10611.51,10632.75,12:00:00,2019-09-04
5884,2019-09-04 13:00:00,10627.77,10670.43,10627.77,10657.31,13:00:00,2019-09-04
5904,2019-09-05 09:00:00,10718.4,10762.72,10714.27,10755.98,09:00:00,2019-09-05
5905,2019-09-05 10:00:00,10760.29,10766.6,10741.52,10744.31,10:00:00,2019-09-05
5906,2019-09-05 11:00:00,10745.34,10752.07,10734.25,10741.74,11:00:00,2019-09-05
5907,2019-09-05 12:00:00,10741.72,10743.75,10720.71,10727.21,12:00:00,2019-09-05
5908,2019-09-05 13:00:00,10727.97,10756.93,10725.08,10756.93,13:00:00,2019-09-05
5928,2019-09-06 09:00:00,10783.46,10803.07,10753.45,10767.03,09:00:00,2019-09-06
5929,2019-09-06 10:00:00,10770.89,10784.74,10765.21,10774.32,10:00:00,2019-09-06
5930,2019-09-06 11:00:00,10774.59,10782.46,10771.63,10776.25,11:00:00,2019-09-06
5931,2019-09-06 12:00:00,10775.37,10789.24,10771.96,10782.38,12:00:00,2019-09-06
5932,2019-09-06 13:00:00,10782.89,10787.63,10775.79,10780.64,13:00:00,2019-09-06
6000,2019-09-09 09:00:00,10808.68,10829.44,10795.29,10795.29,09:00:00,2019-09-09
6001,2019-09-09 10:00:00,10795.83,10802.08,10784.02,10785.38,10:00:00,2019-09-09
6002,2019-09-09 11:00:00,10785.88,10795.42,10778.15,10791.23,11:00:00,2019-09-09
6003,2019-09-09 12:00:00,10791.37,10796.44,10785.42,10790.82,12:00:00,2019-09-09
6004,2019-09-09 13:00:00,10791.25,10801.14,10784.53,10801.14,13:00:00,2019-09-09
6024,2019-09-10 09:00:00,10791.95,10810.03,10755.64,10769.44,09:00:00,2019-09-10
6025,2019-09-10 10:00:00,10769.36,10769.87,10732.78,10746.41,10:00:00,2019-09-10
6026,2019-09-10 11:00:00,10749.42,10751.27,10736.11,10749.18,11:00:00,2019-09-10
6027,2019-09-10 12:00:00,10748.24,10759.37,10740.56,10755.12,12:00:00,2019-09-10
6028,2019-09-10 13:00:00,10755.45,10759.56,10745.72,10753.58,13:00:00,2019-09-10
6048,2019-09-11 09:00:00,10787.65,10815.59,10766.81,10767.33,09:00:00,2019-09-11
6049,2019-09-11 10:00:00,10766.42,10777.3,10756.28,10762.5,10:00:00,2019-09-11
6050,2019-09-11 11:00:00,10762.31,10784.98,10759.76,10775.73,11:00:00,2019-09-11
6051,2019-09-11 12:00:00,10775.18,10784.68,10768.39,10770.42,12:00:00,2019-09-11
6052,2019-09-11 13:00:00,10773.07,10790.35,10746.87,10790.35,13:00:00,2019-09-11
6072,2019-09-12 09:00:00,10830.25,10862.68,10827.16,10830.66,09:00:00,2019-09-12
6073,2019-09-12 10:00:00,10831.01,10831.01,10804.02,10828.29,10:00:00,2019-09-12
6074,2019-09-12 11:00:00,10825.86,10840.72,10819.96,10832.46,11:00:00,2019-09-12
6075,2019-09-12 12:00:00,10832.42,10836.18,10823.73,10835.69,12:00:00,2019-09-12
6076,2019-09-12 13:00:00,10835.31,10837.68,10826.79,10827.55,13:00:00,2019-09-12
6168,2019-09-16 09:00:00,10822.69,10877.3,10822.69,10863.87,09:00:00,2019-09-16
6169,2019-09-16 10:00:00,10866.09,10879.05,10855.35,10871.44,10:00:00,2019-09-16
6170,2019-09-16 11:00:00,10869.91,10895.59,10868.85,10888.34,11:00:00,2019-09-16
6171,2019-09-16 12:00:00,10887.06,10894.11,10873.47,10877.5,12:00:00,2019-09-16
6172,2019-09-16 13:00:00,10878.24,10898.13,10875.08,10898.13,13:00:00,2019-09-16
6192,2019-09-17 09:00:00,10908.85,10912.23,10866.43,10879.91,09:00:00,2019-09-17
6193,2019-09-17 10:00:00,10881.56,10882.74,10866.58,10874.58,10:00:00,2019-09-17
6194,2019-09-17 11:00:00,10874.9,10883.88,10870.58,10877.95,11:00:00,2019-09-17
6195,2019-09-17 12:00:00,10877.47,10879.68,10866.76,10873.23,12:00:00,2019-09-17
6196,2019-09-17 13:00:00,10873.27,10882.94,10866.64,10874.5,13:00:00,2019-09-17
6216,2019-09-18 09:00:00,10887.42,10915.66,10878.34,10914.84,09:00:00,2019-09-18
6217,2019-09-18 10:00:00,10915.75,10929.63,10900.32,10927.05,10:00:00,2019-09-18
6218,2019-09-18 11:00:00,10926.87,10945.35,10924.32,10930.77,11:00:00,2019-09-18
6219,2019-09-18 12:00:00,10930.22,10951.76,10927.13,10950.09,12:00:00,2019-09-18
6220,2019-09-18 13:00:00,10950.76,10971.54,10929.45,10929.45,13:00:00,2019-09-18
6240,2019-09-19 09:00:00,10947.62,10954.18,10904.78,10905.08,09:00:00,2019-09-19
6241,2019-09-19 10:00:00,10909.4,10918.72,10894.93,10895.06,10:00:00,2019-09-19
6242,2019-09-19 11:00:00,10894.86,10902.27,10881.9,10882.66,11:00:00,2019-09-19
6243,2019-09-19 12:00:00,10882.7,10891.05,10874.66,10888.42,12:00:00,2019-09-19
6244,2019-09-19 13:00:00,10882.87,10894.7,10881.22,10894.7,13:00:00,2019-09-19
6600,2019-10-04 09:00:00,10907.69,10941.49,10901.23,10912.91,09:00:00,2019-10-04
6601,2019-10-04 10:00:00,10913.36,10916.95,10868.35,10870.0,10:00:00,2019-10-04
6602,2019-10-04 11:00:00,10874.57,10874.57,10854.12,10867.21,11:00:00,2019-10-04
6603,2019-10-04 12:00:00,10866.8,10882.41,10860.22,10871.84,12:00:00,2019-10-04
6604,2019-10-04 13:00:00,10872.21,10904.07,10871.38,10894.48,13:00:00,2019-10-04
6672,2019-10-07 09:00:00,10932.24,10954.45,10920.8,10948.13,09:00:00,2019-10-07
6673,2019-10-07 10:00:00,10948.29,10953.22,10937.31,10946.24,10:00:00,2019-10-07
6674,2019-10-07 11:00:00,10946.1,10946.73,10933.9,10935.54,11:00:00,2019-10-07
6675,2019-10-07 12:00:00,10939.4,10942.19,10925.97,10933.06,12:00:00,2019-10-07
6676,2019-10-07 13:00:00,10928.6,10935.06,10919.43,10935.06,13:00:00,2019-10-07
6696,2019-10-08 09:00:00,10986.01,11017.3,10986.01,11007.5,09:00:00,2019-10-08
6697,2019-10-08 10:00:00,11007.56,11020.51,11004.0,11012.76,10:00:00,2019-10-08
6698,2019-10-08 11:00:00,11012.82,11017.46,11001.51,11006.79,11:00:00,2019-10-08
6699,2019-10-08 12:00:00,11007.31,11011.09,10993.47,10999.08,12:00:00,2019-10-08
6700,2019-10-08 13:00:00,10998.89,11017.31,10992.3,11017.31,13:00:00,2019-10-08
6720,2019-10-09 09:00:00,10976.93,10989.39,10946.55,10949.83,09:00:00,2019-10-09
6721,2019-10-09 10:00:00,10949.76,10962.1,10938.7,10945.08,10:00:00,2019-10-09
6722,2019-10-09 11:00:00,10944.89,10949.41,10928.37,10937.91,11:00:00,2019-10-09
6723,2019-10-09 12:00:00,10937.75,10945.16,10929.32,10940.29,12:00:00,2019-10-09
6724,2019-10-09 13:00:00,10939.65,10939.65,10889.96,10889.96,13:00:00,2019-10-09
6840,2019-10-14 09:00:00,11004.74,11080.51,11004.74,11080.51,09:00:00,2019-10-14
6841,2019-10-14 10:00:00,11079.13,11085.49,11063.64,11078.5,10:00:00,2019-10-14
6842,2019-10-14 11:00:00,11078.64,11083.67,11066.92,11074.72,11:00:00,2019-10-14
6843,2019-10-14 12:00:00,11074.32,11077.91,11059.56,11067.22,12:00:00,2019-10-14
6844,2019-10-14 13:00:00,11070.76,11077.06,11062.73,11066.95,13:00:00,2019-10-14
6864,2019-10-15 09:00:00,11103.5,11117.9,11091.29,11116.88,09:00:00,2019-10-15
6865,2019-10-15 10:00:00,11116.59,11126.45,11108.7,11118.56,10:00:00,2019-10-15
6866,2019-10-15 11:00:00,11118.19,11123.65,11097.92,11109.64,11:00:00,2019-10-15
6867,2019-10-15 12:00:00,11105.28,11113.77,11092.09,11109.19,12:00:00,2019-10-15
6868,2019-10-15 13:00:00,11113.24,11115.91,11095.58,11111.8,13:00:00,2019-10-15
7272,2019-11-01 09:00:00,11373.7,11373.7,11335.51,11357.73,09:00:00,2019-11-01
7273,2019-11-01 10:00:00,11361.93,11370.29,11349.67,11362.81,10:00:00,2019-11-01
7274,2019-11-01 11:00:00,11363.12,11368.88,11354.94,11362.95,11:00:00,2019-11-01
7275,2019-11-01 12:00:00,11362.83,11379.54,11359.22,11372.65,12:00:00,2019-11-01
7276,2019-11-01 13:00:00,11374.83,11399.53,11370.81,11399.53,13:00:00,2019-11-01
7344,2019-11-04 09:00:00,11451.72,11495.84,11451.72,11493.63,09:00:00,2019-11-04
7345,2019-11-04 10:00:00,11494.52,11524.09,11484.11,11523.35,10:00:00,2019-11-04
7346,2019-11-04 11:00:00,11522.45,11550.19,11515.2,11537.03,11:00:00,2019-11-04
7347,2019-11-04 12:00:00,11540.19,11545.99,11528.53,11541.83,12:00:00,2019-11-04
7348,2019-11-04 13:00:00,11541.04,11559.07,11538.21,11556.85,13:00:00,2019-11-04
7368,2019-11-05 09:00:00,11576.18,11623.05,11576.18,11598.7,09:00:00,2019-11-05
7369,2019-11-05 10:00:00,11598.19,11611.97,11592.62,11600.91,10:00:00,2019-11-05
7370,2019-11-05 11:00:00,11601.31,11602.5,11587.96,11597.82,11:00:00,2019-11-05
7371,2019-11-05 12:00:00,11596.47,11603.23,11589.04,11598.19,12:00:00,2019-11-05
7372,2019-11-05 13:00:00,11598.33,11644.03,11598.29,11644.03,13:00:00,2019-11-05
7392,2019-11-06 09:00:00,11645.08,11653.32,11606.84,11653.12,09:00:00,2019-11-06
7393,2019-11-06 10:00:00,11651.29,11657.77,11601.7,11616.42,10:00:00,2019-11-06
7394,2019-11-06 11:00:00,11617.13,11635.13,11612.46,11632.99,11:00:00,2019-11-06
7395,2019-11-06 12:00:00,11632.42,11649.37,11625.32,11649.25,12:00:00,2019-11-06
7396,2019-11-06 13:00:00,11649.51,11668.2,11641.53,11653.07,13:00:00,2019-11-06
7416,2019-11-07 09:00:00,11642.91,11647.47,11587.58,11595.46,09:00:00,2019-11-07
7417,2019-11-07 10:00:00,11595.66,11600.68,11574.05,11595.03,10:00:00,2019-11-07
7418,2019-11-07 11:00:00,11595.01,11595.9,11552.08,11567.63,11:00:00,2019-11-07
7419,2019-11-07 12:00:00,11568.03,11583.92,11561.18,11583.39,12:00:00,2019-11-07
7420,2019-11-07 13:00:00,11583.83,11616.03,11577.61,11606.56,13:00:00,2019-11-07
7440,2019-11-08 09:00:00,11620.89,11642.41,11581.27,11589.74,09:00:00,2019-11-08
7441,2019-11-08 10:00:00,11586.13,11592.09,11561.31,11580.83,10:00:00,2019-11-08
7442,2019-11-08 11:00:00,11580.98,11597.61,11578.99,11584.68,11:00:00,2019-11-08
7443,2019-11-08 12:00:00,11584.42,11604.53,11581.46,11589.73,12:00:00,2019-11-08
7444,2019-11-08 13:00:00,11589.09,11600.72,11579.54,11579.54,13:00:00,2019-11-08
7512,2019-11-11 09:00:00,11570.33,11570.33,11467.15,11485.7,09:00:00,2019-11-11
7513,2019-11-11 10:00:00,11482.82,11487.49,11448.97,11457.44,10:00:00,2019-11-11
7514,2019-11-11 11:00:00,11452.51,11463.5,11434.2,11451.08,11:00:00,2019-11-11
7515,2019-11-11 12:00:00,11451.37,11457.6,11423.38,11427.9,12:00:00,2019-11-11
7516,2019-11-11 13:00:00,11427.65,11432.88,11409.83,11427.28,13:00:00,2019-11-11
7536,2019-11-12 09:00:00,11463.33,11499.38,11463.33,11470.46,09:00:00,2019-11-12
7537,2019-11-12 10:00:00,11474.12,11482.69,11459.68,11474.74,10:00:00,2019-11-12
7538,2019-11-12 11:00:00,11475.26,11489.54,11463.08,11487.43,11:00:00,2019-11-12
7539,2019-11-12 12:00:00,11487.75,11502.42,11476.11,11500.59,12:00:00,2019-11-12
7540,2019-11-12 13:00:00,11500.77,11520.37,11495.91,11520.37,13:00:00,2019-11-12
7560,2019-11-13 09:00:00,11483.24,11509.37,11444.24,11445.32,09:00:00,2019-11-13
7561,2019-11-13 10:00:00,11445.56,11467.34,11439.09,11464.48,10:00:00,2019-11-13
7562,2019-11-13 11:00:00,11463.16,11476.14,11459.88,11473.87,11:00:00,2019-11-13
7563,2019-11-13 12:00:00,11473.95,11479.03,11464.44,11471.57,12:00:00,2019-11-13
7564,2019-11-13 13:00:00,11473.05,11489.9,11462.71,11467.83,13:00:00,2019-11-13
7584,2019-11-14 09:00:00,11488.74,11498.25,11452.96,11458.99,09:00:00,2019-11-14
7585,2019-11-14 10:00:00,11458.4,11458.4,11425.1,11425.92,10:00:00,2019-11-14
7586,2019-11-14 11:00:00,11426.44,11461.25,11424.77,11452.13,11:00:00,2019-11-14
7587,2019-11-14 12:00:00,11452.14,11453.99,11439.84,11452.58,12:00:00,2019-11-14
7588,2019-11-14 13:00:00,11452.93,11463.84,11447.66,11450.42,13:00:00,2019-11-14
7608,2019-11-15 09:00:00,11485.46,11552.25,11485.46,11511.09,09:00:00,2019-11-15
7609,2019-11-15 10:00:00,11506.49,11523.46,11497.77,11522.56,10:00:00,2019-11-15
7610,2019-11-15 11:00:00,11521.55,11533.75,11516.0,11530.48,11:00:00,2019-11-15
7611,2019-11-15 12:00:00,11531.2,11538.67,11517.75,11528.93,12:00:00,2019-11-15
7612,2019-11-15 13:00:00,11529.19,11530.68,11517.93,11525.6,13:00:00,2019-11-15
7680,2019-11-18 09:00:00,11543.8,11562.5,11532.97,11548.17,09:00:00,2019-11-18
7681,2019-11-18 10:00:00,11548.58,11562.97,11545.54,11561.06,10:00:00,2019-11-18
7682,2019-11-18 11:00:00,11556.3,11572.04,11556.3,11564.27,11:00:00,2019-11-18
7683,2019-11-18 12:00:00,11564.94,11571.95,11559.11,11566.33,12:00:00,2019-11-18
7684,2019-11-18 13:00:00,11566.24,11599.78,11558.52,11599.78,13:00:00,2019-11-18
7704,2019-11-19 09:00:00,11608.48,11622.2,11576.79,11620.52,09:00:00,2019-11-19
