,datetime,o,h,l,c,time,date
148530,2019/4/15 12:30,10875.36,10880.26,10875.36,10876.01,12:30:00,2019/4/15
148560,2019/4/15 13:00,10874.23,10881.46,10874.23,10876.02,13:00:00,2019/4/15
148590,2019/4/15 13:30,10875.6,10875.6,10875.6,10875.6,13:30:00,2019/4/15
149760,2019/4/16 09:00,10905.63,10909.58,10899.64,10909.2,09:00:00,2019/4/16
149790,2019/4/16 09:30,10895.53,10898.8,10894.55,10897.81,09:30:00,2019/4/16
149820,2019/4/16 10:00,10890.94,10891.54,10889.47,10890.44,10:00:00,2019/4/16
149850,2019/4/16 10:30,10896.67,10896.67,10888.52,10890.5,10:30:00,2019/4/16
149880,2019/4/16 11:00,10897.47,10898.71,10895.94,10898.62,11:00:00,2019/4/16
149910,2019/4/16 11:30,10904.45,10905.41,10902.93,10904.96,11:30:00,2019/4/16
149940,2019/4/16 12:00,10897.14,10899.91,10893.09,10899.91,12:00:00,2019/4/16
149970,2019/4/16 12:30,10897.35,10900.33,10896.5,10900.33,12:30:00,2019/4/16
150000,2019/4/16 13:00,10902.26,10902.79,10901.23,10902.45,13:00:00,2019/4/16
150030,2019/4/16 13:30,10927.85,10927.85,10927.85,10927.85,13:30:00,2019/4/16
151200,2019/4/17 09:00,10961.61,10978.02,10961.61,10978.02,09:00:00,2019/4/17
151230,2019/4/17 09:30,10974.95,10980.78,10974.95,10974.96,09:30:00,2019/4/17
151260,2019/4/17 10:00,10978.99,10984.18,10978.99,10982.22,10:00:00,2019/4/17
151290,2019/4/17 10:30,10974.44,10978.41,10971.85,10972.98,10:30:00,2019/4/17
151320,2019/4/17 11:00,10982.2,10985.11,10982.2,10982.74,11:00:00,2019/4/17
151350,2019/4/17 11:30,10984.04,10984.04,10979.17,10979.43,11:30:00,2019/4/17
151380,2019/4/17 12:00,10986.79,10992.63,10985.64,10992.51,12:00:00,2019/4/17
151410,2019/4/17 12:30,10975.24,10980.99,10972.15,10972.15,12:30:00,2019/4/17
151440,2019/4/17 13:00,10978.42,10993.15,10978.42,10992.9,13:00:00,2019/4/17
151470,2019/4/17 13:30,10997.26,10997.26,10997.26,10997.26,13:30:00,2019/4/17
152640,2019/4/18 09:00,11038.24,11047.62,11036.69,11042.01,09:00:00,2019/4/18
152670,2019/4/18 09:30,11037.98,11045.65,11037.98,11041.77,09:30:00,2019/4/18
152700,2019/4/18 10:00,11013.09,11019.17,11012.5,11013.42,10:00:00,2019/4/18
152730,2019/4/18 10:30,11010.53,11014.8,11008.09,11009.29,10:30:00,2019/4/18
152760,2019/4/18 11:00,11019.01,11021.25,11014.31,11014.78,11:00:00,2019/4/18
152790,2019/4/18 11:30,11010.5,11011.23,11009.3,11009.3,11:30:00,2019/4/18
152820,2019/4/18 12:00,10995.78,11002.12,10994.95,10997.84,12:00:00,2019/4/18
152850,2019/4/18 12:30,10984.44,10987.21,10981.51,10981.54,12:30:00,2019/4/18
152880,2019/4/18 13:00,10949.7,10953.56,10947.86,10949.57,13:00:00,2019/4/18
152910,2019/4/18 13:30,10962.02,10962.02,10962.02,10962.02,13:30:00,2019/4/18
154080,2019/4/19 09:00,11017.69,11045.08,11017.69,11044.85,09:00:00,2019/4/19
154110,2019/4/19 09:30,11015.11,11027.99,11015.11,11026.24,09:30:00,2019/4/19
154140,2019/4/19 10:00,11008.85,11010,11001.98,11001.98,10:00:00,2019/4/19
154170,2019/4/19 10:30,11001.39,11001.39,10996.35,10997.95,10:30:00,2019/4/19
154200,2019/4/19 11:00,10970.82,10971.12,10964.7,10965.5,11:00:00,2019/4/19
154230,2019/4/19 11:30,10967.01,10967.01,10960.74,10966.63,11:30:00,2019/4/19
154260,2019/4/19 12:00,10966.27,10973.53,10964.68,10972.06,12:00:00,2019/4/19
154290,2019/4/19 12:30,10959.69,10962.41,10957.94,10957.94,12:30:00,2019/4/19
154320,2019/4/19 13:00,10961.3,10962.51,10957.44,10957.64,13:00:00,2019/4/19
154350,2019/4/19 13:30,10968.5,10968.5,10968.5,10968.5,13:30:00,2019/4/19
158400,2019/4/22 09:00,10994.52,11027.49,10994.52,11027.49,09:00:00,2019/4/22
158430,2019/4/22 09:30,11016.05,11020.17,11014.08,11014.47,09:30:00,2019/4/22
158460,2019/4/22 10:00,11012.65,11013.3,11010.71,11011.41,10:00:00,2019/4/22
158490,2019/4/22 10:30,11002.47,11007.08,11001.91,11002.51,10:30:00,2019/4/22
158520,2019/4/22 11:00,10999.73,11000.58,10999.53,10999.53,11:00:00,2019/4/22
158550,2019/4/22 11:30,10991.12,10997.42,10991.12,10993.02,11:30:00,2019/4/22
158580,2019/4/22 12:00,10978.29,10979.04,10976.93,10978.42,12:00:00,2019/4/22
158610,2019/4/22 12:30,10986.4,10988.73,10982.03,10982.7,12:30:00,2019/4/22
158640,2019/4/22 13:00,10982.12,10984.75,10976.46,10984.75,13:00:00,2019/4/22
158670,2019/4/22 13:30,10987.71,10987.71,10987.71,10987.71,13:30:00,2019/4/22
159840,2019/4/23 09:00,10994.28,11011.52,10994.28,11005.6,09:00:00,2019/4/23
159870,2019/4/23 09:30,10959.32,10967.04,10959.32,10960.32,09:30:00,2019/4/23
159900,2019/4/23 10:00,10989.08,10991.67,10987.7,10991.1,10:00:00,2019/4/23
159930,2019/4/23 10:30,10984.6,10986.77,10980.71,10981.91,10:30:00,2019/4/23
159960,2019/4/23 11:00,10977.03,10977.03,10971.98,10972.39,11:00:00,2019/4/23
159990,2019/4/23 11:30,10988.94,10994.09,10986.47,10994.01,11:30:00,2019/4/23
160020,2019/4/23 12:00,11004.53,11004.75,10998.06,10999.88,12:00:00,2019/4/23
160050,2019/4/23 12:30,10995.23,11003.64,10995.23,10996.75,12:30:00,2019/4/23
160080,2019/4/23 13:00,10995.32,11001.78,10995.09,10995.66,13:00:00,2019/4/23
160110,2019/4/23 13:30,11025.68,11025.68,11025.68,11025.68,13:30:00,2019/4/23
161280,2019/4/24 09:00,11054.02,11070.85,11054.02,11066.14,09:00:00,2019/4/24
161310,2019/4/24 09:30,11050.27,11059.24,11050.27,11052.7,09:30:00,2019/4/24
161340,2019/4/24 10:00,11040.95,11045.59,11040.21,11042.52,10:00:00,2019/4/24
161370,2019/4/24 10:30,11034.31,11035.75,11033.37,11034.48,10:30:00,2019/4/24
161400,2019/4/24 11:00,11033.08,11038.48,11032.1,11034.76,11:00:00,2019/4/24
161430,2019/4/24 11:30,11026.74,11032.41,11025.69,11029.98,11:30:00,2019/4/24
161460,2019/4/24 12:00,11021.72,11025.79,11020.65,11021.58,12:00:00,2019/4/24
161490,2019/4/24 12:30,11011.92,11017.86,11011.31,11013.38,12:30:00,2019/4/24
161520,2019/4/24 13:00,11010.81,11010.81,11002.01,11002.77,13:00:00,2019/4/24
161550,2019/4/24 13:30,11027.64,11027.64,11027.64,11027.64,13:30:00,2019/4/24
162720,2019/4/25 09:00,11017.73,11019.62,11013.64,11017.97,09:00:00,2019/4/25
162750,2019/4/25 09:30,11016.86,11023.07,11016.86,11018.58,09:30:00,2019/4/25
162780,2019/4/25 10:00,11033.66,11035.69,11032.49,11034.06,10:00:00,2019/4/25
162810,2019/4/25 10:30,11031.39,11035.56,11030.46,11030.55,10:30:00,2019/4/25
162840,2019/4/25 11:00,11034.26,11034.26,11028.42,11032.05,11:00:00,2019/4/25
162870,2019/4/25 11:30,11028.17,11031.31,11025.5,11028,11:30:00,2019/4/25
162900,2019/4/25 12:00,11038.16,11039.18,11036.76,11038.06,12:00:00,2019/4/25
162930,2019/4/25 12:30,11046.09,11046.09,11038.3,11044.79,12:30:00,2019/4/25
162960,2019/4/25 13:00,11037.16,11037.16,11030.91,11036.72,13:00:00,2019/4/25
162990,2019/4/25 13:30,11039.86,11039.86,11039.86,11039.86,13:30:00,2019/4/25
164160,2019/4/26 09:00,10986.53,10986.53,10968.12,10968.12,09:00:00,2019/4/26
164190,2019/4/26 09:30,10955.71,10958.86,10951.97,10957.91,09:30:00,2019/4/26
164220,2019/4/26 10:00,10937.87,10942.67,10937.42,10938.51,10:00:00,2019/4/26
164250,2019/4/26 10:30,10948.62,10953.67,10947.45,10948.96,10:30:00,2019/4/26
164280,2019/4/26 11:00,10944.12,10948.99,10942.11,10944.88,11:00:00,2019/4/26
164310,2019/4/26 11:30,10917.46,10922.92,10915.34,10922.84,11:30:00,2019/4/26
164340,2019/4/26 12:00,10916.46,10916.46,10909.94,10913.79,12:00:00,2019/4/26
164370,2019/4/26 12:30,10928.23,10928.78,10921.65,10925.56,12:30:00,2019/4/26
164400,2019/4/26 13:00,10924.19,10929.09,10921.02,10921.02,13:00:00,2019/4/26
164430,2019/4/26 13:30,10952.47,10952.47,10952.47,10952.47,13:30:00,2019/4/26
168480,2019/4/29 09:00,10952.91,10956.75,10952,10952,09:00:00,2019/4/29
168510,2019/4/29 09:30,10964.75,10968.8,10961.07,10961.48,09:30:00,2019/4/29
168540,2019/4/29 10:00,10907.55,10916.97,10907.23,10916.97,10:00:00,2019/4/29
168570,2019/4/29 10:30,10934.72,10942.34,10934.72,10942.34,10:30:00,2019/4/29
168600,2019/4/29 11:00,10933.2,10934.88,10926.48,10927.78,11:00:00,2019/4/29
168630,2019/4/29 11:30,10935.52,10940.8,10934.03,10934.03,11:30:00,2019/4/29
168660,2019/4/29 12:00,10939.7,10945.48,10939.18,10940.18,12:00:00,2019/4/29
168690,2019/4/29 12:30,10937.57,10938.57,10932.31,10937.59,12:30:00,2019/4/29
168720,2019/4/29 13:00,10942.18,10951.61,10939.87,10943.73,13:00:00,2019/4/29
168750,2019/4/29 13:30,10939.06,10939.06,10939.06,10939.06,13:30:00,2019/4/29
169920,2019/4/30 09:00,10945.94,10945.94,10934.39,10937.87,09:00:00,2019/4/30
169950,2019/4/30 09:30,10934.61,10939.9,10934.28,10934.28,09:30:00,2019/4/30
169980,2019/4/30 10:00,10921.56,10922.78,10914.79,10917.7,10:00:00,2019/4/30
170010,2019/4/30 10:30,10922.99,10923.37,10915.72,10917.69,10:30:00,2019/4/30
170040,2019/4/30 11:00,10946.71,10946.71,10943.28,10945.28,11:00:00,2019/4/30
170070,2019/4/30 11:30,10940.48,10940.48,10935.32,10937.13,11:30:00,2019/4/30
170100,2019/4/30 12:00,10946,10948.36,10943.17,10947.6,12:00:00,2019/4/30
170130,2019/4/30 12:30,10939.51,10946.25,10938.81,10946.25,12:30:00,2019/4/30
170160,2019/4/30 13:00,10942.6,10947.04,10937.9,10946.8,13:00:00,2019/4/30
170190,2019/4/30 13:30,10967.73,10967.73,10967.73,10967.73,13:30:00,2019/4/30
172800,2019/5/2 09:00,10992.76,11005.05,10992.76,10998.8,09:00:00,2019/5/2
172830,2019/5/2 09:30,11041.78,11042.45,11034.95,11039.78,09:30:00,2019/5/2
172860,2019/5/2 10:00,11011.07,11012.47,11008.49,11009.87,10:00:00,2019/5/2
172890,2019/5/2 10:30,11003.05,11003.05,10993.2,10995.92,10:30:00,2019/5/2
172920,2019/5/2 11:00,10999.77,10999.77,10996.97,10997.62,11:00:00,2019/5/2
172950,2019/5/2 11:30,11003.11,11004.16,10994.14,10994.14,11:30:00,2019/5/2
172980,2019/5/2 12:00,11006.2,11007.68,11000.65,11001.66,12:00:00,2019/5/2
173010,2019/5/2 12:30,11002.53,11005.78,11002.41,11003.92,12:30:00,2019/5/2
173040,2019/5/2 13:00,11008.91,11008.91,11003.63,11003.63,13:00:00,2019/5/2
173070,2019/5/2 13:30,11004.49,11004.49,11004.49,11004.49,13:30:00,2019/5/2
174240,2019/5/3 09:00,11037.99,11037.99,11031.24,11034.87,09:00:00,2019/5/3
174270,2019/5/3 09:30,11030.79,11032.06,11029.58,11029.58,09:30:00,2019/5/3
174300,2019/5/3 10:00,11030.78,11036.39,11030.6,11032.26,10:00:00,2019/5/3
174330,2019/5/3 10:30,11042.55,11047.13,11041.09,11046.42,10:30:00,2019/5/3
174360,2019/5/3 11:00,11057.25,11058.22,11052.72,11052.72,11:00:00,2019/5/3
174390,2019/5/3 11:30,11059.75,11066,11056.93,11064.02,11:30:00,2019/5/3
174420,2019/5/3 12:00,11074.81,11078.38,11072.6,11073.21,12:00:00,2019/5/3
174450,2019/5/3 12:30,11075.63,11081.68,11075.63,11076.52,12:30:00,2019/5/3
174480,2019/5/3 13:00,11078.57,11084.01,11078.14,11079.45,13:00:00,2019/5/3
174510,2019/5/3 13:30,11096.3,11096.3,11096.3,11096.3,13:30:00,2019/5/3
178560,2019/5/6 09:00,11005.36,11005.36,10945.59,10945.59,09:00:00,2019/5/6
178590,2019/5/6 09:30,10939.43,10945.71,10933.83,10934.96,09:30:00,2019/5/6
178620,2019/5/6 10:00,10924.65,10930.62,10924.35,10927.19,10:00:00,2019/5/6
178650,2019/5/6 10:30,10926.7,10927.95,10920.88,10921.8,10:30:00,2019/5/6
178680,2019/5/6 11:00,10879.21,10881.48,10872.98,10873.32,11:00:00,2019/5/6
178710,2019/5/6 11:30,10894.66,10901.24,10892.66,10895.73,11:30:00,2019/5/6
178740,2019/5/6 12:00,10885.22,10889.58,10881.85,10889.58,12:00:00,2019/5/6
178770,2019/5/6 12:30,10889.66,10892.5,10887.64,10890.96,12:30:00,2019/5/6
178800,2019/5/6 13:00,10901.21,10901.99,10895.7,10900.38,13:00:00,2019/5/6
178830,2019/5/6 13:30,10897.12,10897.12,10897.12,10897.12,13:30:00,2019/5/6
180000,2019/5/7 09:00,10913.95,10935.18,10913.95,10935.18,09:00:00,2019/5/7
180030,2019/5/7 09:30,10941.08,10948.09,10941.08,10947.38,09:30:00,2019/5/7
180060,2019/5/7 10:00,10972.07,10978.82,10970.13,10978.55,10:00:00,2019/5/7
180090,2019/5/7 10:30,10986.94,10992.11,10986.61,10986.61,10:30:00,2019/5/7
180120,2019/5/7 11:00,10988.48,10992.73,10986.1,10992.71,11:00:00,2019/5/7
180150,2019/5/7 11:30,10988.43,10992.27,10985.31,10990.44,11:30:00,2019/5/7
180180,2019/5/7 12:00,10988.61,10992.12,10985.82,10989.23,12:00:00,2019/5/7
180210,2019/5/7 12:30,10991.83,10992.98,10989.79,10989.79,12:30:00,2019/5/7
180240,2019/5/7 13:00,10989.69,10990.37,10985.09,10987.53,13:00:00,2019/5/7
180270,2019/5/7 13:30,10987.14,10987.14,10987.14,10987.14,13:30:00,2019/5/7
181440,2019/5/8 09:00,10938.47,10938.47,10891.44,10892.92,09:00:00,2019/5/8
181470,2019/5/8 09:30,10919.8,10920.83,10913.09,10917.24,09:30:00,2019/5/8
181500,2019/5/8 10:00,10927.64,10927.64,10920.47,10925.94,10:00:00,2019/5/8
181530,2019/5/8 10:30,10916.26,10923.43,10915.15,10923.29,10:30:00,2019/5/8
181560,2019/5/8 11:00,10933.71,10939.49,10932.27,10936.83,11:00:00,2019/5/8
181590,2019/5/8 11:30,10931.19,10931.25,10928.07,10929.45,11:30:00,2019/5/8
181620,2019/5/8 12:00,10919.86,10924.67,10918.32,10919.68,12:00:00,2019/5/8
181650,2019/5/8 12:30,10918.57,10925.04,10918.01,10919.71,12:30:00,2019/5/8
181680,2019/5/8 13:00,10914.63,10924.12,10914.63,10923.9,13:00:00,2019/5/8
181710,2019/5/8 13:30,10923.71,10923.71,10923.71,10923.71,13:30:00,2019/5/8
182880,2019/5/9 09:00,10910.47,10910.47,10890.12,10890.72,09:00:00,2019/5/9
182910,2019/5/9 09:30,10863.8,10865.8,10859.69,10864.3,09:30:00,2019/5/9
182940,2019/5/9 10:00,10813.26,10814.68,10807.84,10812.17,10:00:00,2019/5/9
182970,2019/5/9 10:30,10772.18,10776.9,10767.76,10767.76,10:30:00,2019/5/9
183000,2019/5/9 11:00,10793.13,10794.03,10791.92,10793.61,11:00:00,2019/5/9
183030,2019/5/9 11:30,10776.3,10779.65,10775.72,10777.05,11:30:00,2019/5/9
183060,2019/5/9 12:00,10770.96,10773.26,10767.37,10767.37,12:00:00,2019/5/9
183090,2019/5/9 12:30,10757.1,10764.15,10755.68,10760.07,12:30:00,2019/5/9
183120,2019/5/9 13:00,10744.3,10746.77,10739.73,10745.58,13:00:00,2019/5/9
183150,2019/5/9 13:30,10733.67,10733.67,10733.67,10733.67,13:30:00,2019/5/9
184320,2019/5/10 09:00,10751.55,10777.98,10751.55,10777.98,09:00:00,2019/5/10
184350,2019/5/10 09:30,10781.32,10788.95,10779.59,10788.7,09:30:00,2019/5/10
184380,2019/5/10 10:00,10828.05,10832.43,10826.72,10827.96,10:00:00,2019/5/10
184410,2019/5/10 10:30,10805.84,10807.64,10805.59,10806.93,10:30:00,2019/5/10
184440,2019/5/10 11:00,10750.34,10750.34,10744.27,10744.27,11:00:00,2019/5/10
184470,2019/5/10 11:30,10754.96,10755.19,10747.22,10750.65,11:30:00,2019/5/10
184500,2019/5/10 12:00,10735.93,10739.3,10732.33,10732.33,12:00:00,2019/5/10
184530,2019/5/10 12:30,10696.32,10699.76,10691.79,10696.03,12:30:00,2019/5/10
184560,2019/5/10 13:00,10702.99,10704.66,10697.46,10704.66,13:00:00,2019/5/10
184590,2019/5/10 13:30,10712.99,10712.99,10712.99,10712.99,13:30:00,2019/5/10
188640,2019/5/13 09:00,10684.04,10684.04,10674.32,10674.41,09:00:00,2019/5/13
188670,2019/5/13 09:30,10655.49,10660.89,10651.59,10652.29,09:30:00,2019/5/13
188700,2019/5/13 10:00,10641.47,10646.23,10640.76,10646.14,10:00:00,2019/5/13
188730,2019/5/13 10:30,10613.44,10619.39,10611.92,10611.98,10:30:00,2019/5/13
188760,2019/5/13 11:00,10621.2,10626.47,10620.55,10623.43,11:00:00,2019/5/13
188790,2019/5/13 11:30,10590.14,10599.45,10589.04,10599.45,11:30:00,2019/5/13
188820,2019/5/13 12:00,10583.61,10589.12,10583.61,10585.03,12:00:00,2019/5/13
188850,2019/5/13 12:30,10578.49,10578.49,10570.1,10572.45,12:30:00,2019/5/13
188880,2019/5/13 13:00,10576.46,10576.46,10571.36,10571.51,13:00:00,2019/5/13
188910,2019/5/13 13:30,10558.29,10558.29,10558.29,10558.29,13:30:00,2019/5/13
190080,2019/5/14 09:00,10480.21,10480.21,10406.63,10406.63,09:00:00,2019/5/14
190110,2019/5/14 09:30,10477.28,10487.07,10476.56,10481.68,09:30:00,2019/5/14
190140,2019/5/14 10:00,10500.27,10506.09,10499.28,10499.59,10:00:00,2019/5/14
190170,2019/5/14 10:30,10537.12,10544.02,10537.12,10542.5,10:30:00,2019/5/14
190200,2019/5/14 11:00,10510.09,10511.89,10505.78,10506.01,11:00:00,2019/5/14
190230,2019/5/14 11:30,10515.42,10520.08,10515.42,10519.31,11:30:00,2019/5/14
190260,2019/5/14 12:00,10539.19,10539.63,10533.81,10534.03,12:00:00,2019/5/14
190290,2019/5/14 12:30,10524.27,10525.28,10517.83,10520.11,12:30:00,2019/5/14
190320,2019/5/14 13:00,10522.63,10529.08,10520.54,10521.98,13:00:00,2019/5/14
190350,2019/5/14 13:30,10519.25,10519.25,10519.25,10519.25,13:30:00,2019/5/14
191520,2019/5/15 09:00,10535.24,10547.04,10535.24,10547.04,09:00:00,2019/5/15
191550,2019/5/15 09:30,10570.18,10570.71,10564.99,10569.51,09:30:00,2019/5/15
191580,2019/5/15 10:00,10590.35,10592.04,10581.28,10581.86,10:00:00,2019/5/15
191610,2019/5/15 10:30,10588.92,10594.52,10582.15,10586.25,10:30:00,2019/5/15
191640,2019/5/15 11:00,10595.63,10602.32,10595.63,10602.04,11:00:00,2019/5/15
191670,2019/5/15 11:30,10597.02,10600.31,10597.02,10598.52,11:30:00,2019/5/15
191700,2019/5/15 12:00,10601.66,10602.95,10600.26,10600.26,12:00:00,2019/5/15
191730,2019/5/15 12:30,10605.5,10606.05,10599.99,10605.35,12:30:00,2019/5/15
191760,2019/5/15 13:00,10603.6,10603.6,10594.26,10594.6,13:00:00,2019/5/15
191790,2019/5/15 13:30,10560.71,10560.71,10560.71,10560.71,13:30:00,2019/5/15
192960,2019/5/16 09:00,10556.58,10562.89,10556.58,10561.44,09:00:00,2019/5/16
192990,2019/5/16 09:30,10546.97,10548.99,10544.37,10548.51,09:30:00,2019/5/16
193020,2019/5/16 10:00,10553.97,10555.83,10546.53,10551.57,10:00:00,2019/5/16
193050,2019/5/16 10:30,10556.21,10563.87,10556.21,10560.95,10:30:00,2019/5/16
193080,2019/5/16 11:00,10568.06,10570.48,10562.57,10567.94,11:00:00,2019/5/16
193110,2019/5/16 11:30,10553.97,10557.98,10549.83,10550.55,11:30:00,2019/5/16
193140,2019/5/16 12:00,10559.79,10562.24,10555.45,10555.45,12:00:00,2019/5/16
193170,2019/5/16 12:30,10535.84,10541.33,10533.75,10541.33,12:30:00,2019/5/16
193200,2019/5/16 13:00,10511.65,10516.08,10510.11,10510.11,13:00:00,2019/5/16
193230,2019/5/16 13:30,10474.61,10474.61,10474.61,10474.61,13:30:00,2019/5/16
194400,2019/5/17 09:00,10508.56,10542.67,10508.56,10542.08,09:00:00,2019/5/17
194430,2019/5/17 09:30,10500.13,10503.5,10497,10503.5,09:30:00,2019/5/17
194460,2019/5/17 10:00,10511.66,10519.74,10511.66,10519.74,10:00:00,2019/5/17
194490,2019/5/17 10:30,10503.81,10507.01,10501.92,10503.53,10:30:00,2019/5/17
194520,2019/5/17 11:00,10447.02,10452.8,10445.52,10447.92,11:00:00,2019/5/17
194550,2019/5/17 11:30,10417.74,10419.26,10413.6,10414.78,11:30:00,2019/5/17
194580,2019/5/17 12:00,10435.02,10438.78,10431.68,10431.68,12:00:00,2019/5/17
194610,2019/5/17 12:30,10419.3,10423.29,10414.6,10414.6,12:30:00,2019/5/17
194640,2019/5/17 13:00,10412.83,10417.44,10412.39,10414.1,13:00:00,2019/5/17
194670,2019/5/17 13:30,10384.11,10384.11,10384.11,10384.11,13:30:00,2019/5/17
198720,2019/5/20 09:00,10405.36,10429.48,10405.36,10424.53,09:00:00,2019/5/20
198750,2019/5/20 09:30,10445.07,10450.64,10444.03,10446.23,09:30:00,2019/5/20
198780,2019/5/20 10:00,10416.96,10422.31,10416.65,10421.38,10:00:00,2019/5/20
198810,2019/5/20 10:30,10412.87,10417.83,10410.53,10416,10:30:00,2019/5/20
198840,2019/5/20 11:00,10430.45,10435.56,10428.99,10432.1,11:00:00,2019/5/20
198870,2019/5/20 11:30,10408.46,10413.84,10406.31,10408.64,11:30:00,2019/5/20
198900,2019/5/20 12:00,10399.93,10400.8,10393.88,10400.38,12:00:00,2019/5/20
198930,2019/5/20 12:30,10399.48,10403.84,10398,10400.98,12:30:00,2019/5/20
198960,2019/5/20 13:00,10408.33,10408.33,10397.33,10401.41,13:00:00,2019/5/20
198990,2019/5/20 13:30,10398.41,10398.41,10398.41,10398.41,13:30:00,2019/5/20
200160,2019/5/21 09:00,10362.35,10363.44,10353.29,10353.29,09:00:00,2019/5/21
200190,2019/5/21 09:30,10370.77,10376.09,10364.14,10369.99,09:30:00,2019/5/21
200220,2019/5/21 10:00,10404.33,10408.01,10404.33,10404.79,10:00:00,2019/5/21
200250,2019/5/21 10:30,10408.11,10411.96,10406.23,10411.96,10:30:00,2019/5/21
200280,2019/5/21 11:00,10451.66,10456.83,10449.71,10455.88,11:00:00,2019/5/21
200310,2019/5/21 11:30,10454.28,10456.29,10448.94,10456.29,11:30:00,2019/5/21
200340,2019/5/21 12:00,10461.97,10469.54,10461.97,10468.46,12:00:00,2019/5/21
200370,2019/5/21 12:30,10469.21,10470.98,10463.52,10466.7,12:30:00,2019/5/21
200400,2019/5/21 13:00,10471.23,10473.12,10469.89,10469.89,13:00:00,2019/5/21
200430,2019/5/21 13:30,10464.5,10464.5,10464.5,10464.5,13:30:00,2019/5/21
201600,2019/5/22 09:00,10481.1,10481.1,10466.63,10477.22,09:00:00,2019/5/22
201630,2019/5/22 09:30,10507.67,10512.77,10503.27,10503.67,09:30:00,2019/5/22
201660,2019/5/22 10:00,10495.75,10497.34,10490.71,10494.06,10:00:00,2019/5/22
201690,2019/5/22 10:30,10499.55,10501.95,10494.29,10497.77,10:30:00,2019/5/22
201720,2019/5/22 11:00,10487.15,10488.97,10483.66,10486.53,11:00:00,2019/5/22
201750,2019/5/22 11:30,10486.9,10487.99,10482.14,10487.23,11:30:00,2019/5/22
201780,2019/5/22 12:00,10494.56,10496.54,10490.2,10493.13,12:00:00,2019/5/22
201810,2019/5/22 12:30,10476.98,10484.22,10476.98,10484.22,12:30:00,2019/5/22
201840,2019/5/22 13:00,10469.21,10482.02,10469.21,10480.98,13:00:00,2019/5/22
201870,2019/5/22 13:30,10457.22,10457.22,10457.22,10457.22,13:30:00,2019/5/22
203040,2019/5/23 09:00,10404,10404,10370.74,10370.74,09:00:00,2019/5/23
203070,2019/5/23 09:30,10339.18,10340.73,10329.04,10331.55,09:30:00,2019/5/23
203100,2019/5/23 10:00,10326.42,10331.8,10322.71,10325.3,10:00:00,2019/5/23
203130,2019/5/23 10:30,10311.59,10314.38,10307.77,10307.77,10:30:00,2019/5/23
203160,2019/5/23 11:00,10308.75,10309.76,10302.12,10307.23,11:00:00,2019/5/23
203190,2019/5/23 11:30,10304.91,10306.43,10300.22,10304.95,11:30:00,2019/5/23
203220,2019/5/23 12:00,10301.31,10306.61,10299.68,10299.68,12:00:00,2019/5/23
203250,2019/5/23 12:30,10300.52,10305.52,10298.61,10301.73,12:30:00,2019/5/23
203280,2019/5/23 13:00,10316.04,10318.71,10311.26,10314.56,13:00:00,2019/5/23
203310,2019/5/23 13:30,10308.37,10308.37,10308.37,10308.37,13:30:00,2019/5/23
204480,2019/5/24 09:00,10313.15,10318.79,10311.91,10318.02,09:00:00,2019/5/24
204510,2019/5/24 09:30,10340.33,10345.85,10337.89,10342.1,09:30:00,2019/5/24
204540,2019/5/24 10:00,10358.64,10358.64,10349.92,10351.26,10:00:00,2019/5/24
204570,2019/5/24 10:30,10332.41,10332.66,10325.59,10327.05,10:30:00,2019/5/24
204600,2019/5/24 11:00,10330.34,10332.38,10327.37,10330.78,11:00:00,2019/5/24
204630,2019/5/24 11:30,10320.4,10326.5,10319.47,10322.69,11:30:00,2019/5/24
204660,2019/5/24 12:00,10334.55,10334.55,10327.16,10328.87,12:00:00,2019/5/24
204690,2019/5/24 12:30,10340.94,10346.76,10340.94,10345.6,12:30:00,2019/5/24
204720,2019/5/24 13:00,10345.62,10346.37,10340.54,10343.75,13:00:00,2019/5/24
204750,2019/5/24 13:30,10328.28,10328.28,10328.28,10328.28,13:30:00,2019/5/24
208800,2019/5/27 09:00,10344.18,10359.4,10344.18,10349.23,09:00:00,2019/5/27
208830,2019/5/27 09:30,10327.89,10329.13,10322.74,10323.14,09:30:00,2019/5/27
208860,2019/5/27 10:00,10337.06,10337.19,10331.57,10332.32,10:00:00,2019/5/27
208890,2019/5/27 10:30,10323.27,10327.47,10322.66,10324.16,10:30:00,2019/5/27
208920,2019/5/27 11:00,10325.5,10331.86,10325.5,10327.31,11:00:00,2019/5/27
208950,2019/5/27 11:30,10341.29,10348.17,10341.08,10348.17,11:30:00,2019/5/27
208980,2019/5/27 12:00,10332.52,10332.52,10326.06,10326.32,12:00:00,2019/5/27
209010,2019/5/27 12:30,10331.19,10331.9,10325.06,10330.79,12:30:00,2019/5/27
209040,2019/5/27 13:00,10328.37,10333.83,10321.9,10331.85,13:00:00,2019/5/27
209070,2019/5/27 13:30,10334.13,10334.13,10334.13,10334.13,13:30:00,2019/5/27
210240,2019/5/28 09:00,10348.58,10354.46,10348.58,10350.47,09:00:00,2019/5/28
210270,2019/5/28 09:30,10352.94,10357.47,10351.23,10351.94,09:30:00,2019/5/28
210300,2019/5/28 10:00,10341.97,10347.3,10341.38,10341.38,10:00:00,2019/5/28
210330,2019/5/28 10:30,10318.96,10323.4,10316.64,10321.46,10:30:00,2019/5/28
