,datetime,o,h,l,c,time,date
207510,2020/6/22 11:30,11563.98,11569.64,11563.98,11564.98,11:30:00,2020/6/22
207540,2020/6/22 12:00,11563.98,11572.11,11563.98,11566.27,12:00:00,2020/6/22
207570,2020/6/22 12:30,11581,11586.15,11581,11582,12:30:00,2020/6/22
207600,2020/6/22 13:00,11566.93,11568.93,11562.64,11568.26,13:00:00,2020/6/22
207630,2020/6/22 13:30,11572.93,11572.93,11572.93,11572.93,13:30:00,2020/6/22
208800,2020/6/23 09:00,11618.42,11669.88,11618.42,11669.88,09:00:00,2020/6/23
208830,2020/6/23 09:30,11581.76,11585.84,11580.19,11582.21,09:30:00,2020/6/23
208860,2020/6/23 10:00,11580.15,11588.81,11580.15,11587.61,10:00:00,2020/6/23
208890,2020/6/23 10:30,11620.15,11620.33,11614.56,11620.04,10:30:00,2020/6/23
208920,2020/6/23 11:00,11611.32,11614.17,11607.03,11608.31,11:00:00,2020/6/23
208950,2020/6/23 11:30,11608.39,11614.02,11607.56,11610.59,11:30:00,2020/6/23
208980,2020/6/23 12:00,11594.59,11601.24,11593.64,11601.24,12:00:00,2020/6/23
209010,2020/6/23 12:30,11598.04,11601.5,11596.06,11597.01,12:30:00,2020/6/23
209040,2020/6/23 13:00,11597.37,11597.71,11591.08,11595.67,13:00:00,2020/6/23
209070,2020/6/23 13:30,11612.36,11612.36,11612.36,11612.36,13:30:00,2020/6/23
210240,2020/6/24 09:00,11647.86,11686.66,11647.86,11681.87,09:00:00,2020/6/24
210270,2020/6/24 09:30,11680.51,11683.6,11678.5,11678.5,09:30:00,2020/6/24
210300,2020/6/24 10:00,11674.1,11675.01,11667.81,11675.01,10:00:00,2020/6/24
210330,2020/6/24 10:30,11680.52,11680.52,11673.1,11673.39,10:30:00,2020/6/24
210360,2020/6/24 11:00,11647.99,11648.6,11646.38,11647.43,11:00:00,2020/6/24
210390,2020/6/24 11:30,11648.53,11652.54,11647.29,11647.29,11:30:00,2020/6/24
210420,2020/6/24 12:00,11641.71,11644.58,11638.79,11641.87,12:00:00,2020/6/24
210450,2020/6/24 12:30,11652.92,11655.4,11651.81,11651.86,12:30:00,2020/6/24
210480,2020/6/24 13:00,11651.84,11651.84,11647.76,11648.2,13:00:00,2020/6/24
210510,2020/6/24 13:30,11660.67,11660.67,11660.67,11660.67,13:30:00,2020/6/24
217440,2020/6/29 09:00,11608.8,11608.8,11549.97,11552.97,09:00:00,2020/6/29
217470,2020/6/29 09:30,11577.88,11586.15,11577.88,11582.21,09:30:00,2020/6/29
217500,2020/6/29 10:00,11578.74,11584.46,11578.74,11579.6,10:00:00,2020/6/29
217530,2020/6/29 10:30,11575.66,11581.57,11574.51,11581.29,10:30:00,2020/6/29
217560,2020/6/29 11:00,11532.48,11540.64,11532.48,11535.97,11:00:00,2020/6/29
217590,2020/6/29 11:30,11519.94,11525.78,11518.65,11519.63,11:30:00,2020/6/29
217620,2020/6/29 12:00,11512.19,11517.62,11511.2,11511.67,12:00:00,2020/6/29
217650,2020/6/29 12:30,11524.97,11530.79,11523.99,11525.92,12:30:00,2020/6/29
217680,2020/6/29 13:00,11510.13,11511.68,11506.38,11511.28,13:00:00,2020/6/29
217710,2020/6/29 13:30,11542.62,11542.62,11542.62,11542.62,13:30:00,2020/6/29
218880,2020/6/30 09:00,11563.6,11614.23,11563.6,11614.23,09:00:00,2020/6/30
218910,2020/6/30 09:30,11601.39,11603.31,11600.01,11601.83,09:30:00,2020/6/30
218940,2020/6/30 10:00,11577.7,11579.58,11577.7,11579.58,10:00:00,2020/6/30
218970,2020/6/30 10:30,11596.3,11596.3,11588.02,11591.54,10:30:00,2020/6/30
219000,2020/6/30 11:00,11588.42,11593.68,11588.31,11593.68,11:00:00,2020/6/30
219030,2020/6/30 11:30,11589.74,11594.1,11588.08,11594.1,11:30:00,2020/6/30
219060,2020/6/30 12:00,11593.88,11600.02,11593.88,11600.02,12:00:00,2020/6/30
219090,2020/6/30 12:30,11595.4,11600.75,11594.38,11595.49,12:30:00,2020/6/30
219120,2020/6/30 13:00,11625.44,11631.09,11625.44,11629.19,13:00:00,2020/6/30
219150,2020/6/30 13:30,11621.24,11621.24,11621.24,11621.24,13:30:00,2020/6/30
220320,2020/7/1 09:00,11622.64,11655.2,11622.64,11654.1,09:00:00,2020/7/1
220350,2020/7/1 09:30,11707.54,11707.61,11705.56,11706.72,09:30:00,2020/7/1
220380,2020/7/1 10:00,11708.8,11711.26,11706.22,11711.26,10:00:00,2020/7/1
220410,2020/7/1 10:30,11707.19,11709.22,11703.72,11704.82,10:30:00,2020/7/1
220440,2020/7/1 11:00,11710.62,11714.69,11710.62,11713.03,11:00:00,2020/7/1
220470,2020/7/1 11:30,11727.26,11727.26,11722.06,11726.37,11:30:00,2020/7/1
220500,2020/7/1 12:00,11725.12,11725.16,11719.56,11719.56,12:00:00,2020/7/1
220530,2020/7/1 12:30,11728.33,11734.78,11728.27,11728.27,12:30:00,2020/7/1
220560,2020/7/1 13:00,11725.81,11725.81,11716.53,11716.53,13:00:00,2020/7/1
220590,2020/7/1 13:30,11703.42,11703.42,11703.42,11703.42,13:30:00,2020/7/1
221760,2020/7/2 09:00,11694.1,11722.29,11694.1,11720.28,09:00:00,2020/7/2
221790,2020/7/2 09:30,11753.46,11756.4,11750.94,11750.94,09:30:00,2020/7/2
221820,2020/7/2 10:00,11755.17,11756.56,11753.82,11755.81,10:00:00,2020/7/2
221850,2020/7/2 10:30,11777.36,11778.1,11772.53,11772.87,10:30:00,2020/7/2
221880,2020/7/2 11:00,11772.37,11778.53,11772.37,11773.34,11:00:00,2020/7/2
221910,2020/7/2 11:30,11779.94,11780.96,11773.29,11777.87,11:30:00,2020/7/2
221940,2020/7/2 12:00,11774.82,11780.06,11774.34,11776.74,12:00:00,2020/7/2
221970,2020/7/2 12:30,11790.09,11795.45,11789.76,11791.85,12:30:00,2020/7/2
222000,2020/7/2 13:00,11793.82,11800.44,11793.82,11800.04,13:00:00,2020/7/2
222030,2020/7/2 13:30,11805.14,11805.14,11805.14,11805.14,13:30:00,2020/7/2
223200,2020/7/3 09:00,11857.9,11912.44,11857.9,11912.44,09:00:00,2020/7/3
223230,2020/7/3 09:30,11916.51,11919.75,11916.51,11918.15,09:30:00,2020/7/3
223260,2020/7/3 10:00,11883.08,11883.08,11876.57,11880.78,10:00:00,2020/7/3
223290,2020/7/3 10:30,11889.67,11894.68,11888.79,11889.16,10:30:00,2020/7/3
223320,2020/7/3 11:00,11895.46,11896.74,11889.01,11895.44,11:00:00,2020/7/3
223350,2020/7/3 11:30,11900.36,11907.21,11900.36,11904.64,11:30:00,2020/7/3
223380,2020/7/3 12:00,11906.88,11908.08,11902.72,11903.42,12:00:00,2020/7/3
223410,2020/7/3 12:30,11900.83,11905.33,11898.82,11901.19,12:30:00,2020/7/3
223440,2020/7/3 13:00,11901.24,11901.82,11895.95,11898.2,13:00:00,2020/7/3
223470,2020/7/3 13:30,11909.16,11909.16,11909.16,11909.16,13:30:00,2020/7/3
227520,2020/7/6 09:00,11941.84,11989.11,11941.84,11989.11,09:00:00,2020/7/6
227550,2020/7/6 09:30,12032.55,12040.83,12032.55,12034.7,09:30:00,2020/7/6
227580,2020/7/6 10:00,12039.2,12044.84,12038.93,12043.83,10:00:00,2020/7/6
227610,2020/7/6 10:30,12042.68,12048.87,12042.68,12044.62,10:30:00,2020/7/6
227640,2020/7/6 11:00,12066.02,12069.83,12061.72,12066.9,11:00:00,2020/7/6
227670,2020/7/6 11:30,12072.28,12081.11,12072.28,12081.11,11:30:00,2020/7/6
227700,2020/7/6 12:00,12091.02,12097.04,12089.92,12090.97,12:00:00,2020/7/6
227730,2020/7/6 12:30,12078.16,12083.12,12076.65,12080.96,12:30:00,2020/7/6
227760,2020/7/6 13:00,12076.21,12083.25,12075.86,12083.25,13:00:00,2020/7/6
227790,2020/7/6 13:30,12116.7,12116.7,12116.7,12116.7,13:30:00,2020/7/6
228960,2020/7/7 09:00,12176.79,12234.93,12176.79,12232.98,09:00:00,2020/7/7
228990,2020/7/7 09:30,12135.89,12140.02,12134.3,12135,09:30:00,2020/7/7
229020,2020/7/7 10:00,12031.81,12036.33,12030.01,12030.8,10:00:00,2020/7/7
229050,2020/7/7 10:30,12092.9,12096.56,12089.85,12093.94,10:30:00,2020/7/7
229080,2020/7/7 11:00,12106.69,12111.89,12105.25,12110.17,11:00:00,2020/7/7
229110,2020/7/7 11:30,12135.18,12138.47,12131.61,12138.47,11:30:00,2020/7/7
229140,2020/7/7 12:00,12143.17,12148.62,12142.56,12145.88,12:00:00,2020/7/7
229170,2020/7/7 12:30,12093.38,12098.51,12092.37,12094.2,12:30:00,2020/7/7
229200,2020/7/7 13:00,12095.18,12100.08,12095.18,12097.66,13:00:00,2020/7/7
229230,2020/7/7 13:30,12092.97,12092.97,12092.97,12092.97,13:30:00,2020/7/7
230400,2020/7/8 09:00,12086.13,12088.76,12083.84,12083.84,09:00:00,2020/7/8
230430,2020/7/8 09:30,12152,12156.69,12152,12156.18,09:30:00,2020/7/8
230460,2020/7/8 10:00,12156.73,12156.73,12147.08,12147.08,10:00:00,2020/7/8
230490,2020/7/8 10:30,12142.3,12148.37,12139.57,12139.57,10:30:00,2020/7/8
230520,2020/7/8 11:00,12169.68,12171.43,12164.52,12164.52,11:00:00,2020/7/8
230550,2020/7/8 11:30,12169.86,12171.85,12166.27,12166.27,11:30:00,2020/7/8
230580,2020/7/8 12:00,12169.64,12175.28,12169.55,12169.55,12:00:00,2020/7/8
230610,2020/7/8 12:30,12159.86,12159.86,12153.7,12159.83,12:30:00,2020/7/8
230640,2020/7/8 13:00,12156.06,12167.44,12156.06,12167.44,13:00:00,2020/7/8
230670,2020/7/8 13:30,12170.19,12170.19,12170.19,12170.19,13:30:00,2020/7/8
231840,2020/7/9 09:00,12222.9,12268.35,12222.9,12268.35,09:00:00,2020/7/9
231870,2020/7/9 09:30,12230.16,12233.38,12230.16,12231.81,09:30:00,2020/7/9
231900,2020/7/9 10:00,12239.23,12242.37,12236.02,12238.88,10:00:00,2020/7/9
231930,2020/7/9 10:30,12209.6,12209.6,12203.14,12203.49,10:30:00,2020/7/9
231960,2020/7/9 11:00,12197.29,12200.33,12192.67,12200.26,11:00:00,2020/7/9
231990,2020/7/9 11:30,12220.75,12220.75,12215.86,12218.4,11:30:00,2020/7/9
232020,2020/7/9 12:00,12217.02,12218.01,12212.61,12216.94,12:00:00,2020/7/9
232050,2020/7/9 12:30,12217.01,12218.26,12214.24,12215.68,12:30:00,2020/7/9
232080,2020/7/9 13:00,12213.31,12214.89,12208.92,12209.34,13:00:00,2020/7/9
232110,2020/7/9 13:30,12192.69,12192.69,12192.69,12192.69,13:30:00,2020/7/9
233280,2020/7/10 09:00,12250.44,12253.58,12229.01,12233.72,09:00:00,2020/7/10
233310,2020/7/10 09:30,12040.05,12044.77,12030.2,12033.37,09:30:00,2020/7/10
233340,2020/7/10 10:00,12101.24,12106.87,12101.24,12103.64,10:00:00,2020/7/10
233370,2020/7/10 10:30,12130.5,12130.85,12125.69,12128.39,10:30:00,2020/7/10
233400,2020/7/10 11:00,12109.77,12112.11,12106.38,12111.73,11:00:00,2020/7/10
233430,2020/7/10 11:30,12120.85,12127.61,12120.27,12125.76,11:30:00,2020/7/10
233460,2020/7/10 12:00,12128.25,12134.16,12126.84,12132.04,12:00:00,2020/7/10
233490,2020/7/10 12:30,12114.43,12115.45,12108.26,12109.11,12:30:00,2020/7/10
233520,2020/7/10 13:00,12108.28,12109.84,12103.74,12103.74,13:00:00,2020/7/10
233550,2020/7/10 13:30,12073.68,12073.68,12073.68,12073.68,13:30:00,2020/7/10
237600,2020/7/13 09:00,12109.61,12173.15,12109.61,12173.15,09:00:00,2020/7/13
237630,2020/7/13 09:30,12148.51,12150.97,12146.52,12150,09:30:00,2020/7/13
237660,2020/7/13 10:00,12141.96,12147.19,12140.79,12147.19,10:00:00,2020/7/13
237690,2020/7/13 10:30,12159.14,12164.19,12157.47,12161.48,10:30:00,2020/7/13
237720,2020/7/13 11:00,12171.49,12178.74,12171.49,12172.37,11:00:00,2020/7/13
237750,2020/7/13 11:30,12186.04,12186.59,12180.12,12184.96,11:30:00,2020/7/13
237780,2020/7/13 12:00,12184.89,12186.11,12184.29,12184.79,12:00:00,2020/7/13
237810,2020/7/13 12:30,12185.77,12190.6,12183.91,12190.6,12:30:00,2020/7/13
237840,2020/7/13 13:00,12196.01,12198.55,12192.4,12195.72,13:00:00,2020/7/13
237870,2020/7/13 13:30,12211.56,12211.56,12211.56,12211.56,13:30:00,2020/7/13
239040,2020/7/14 09:00,12202.89,12204.62,12187.79,12193.06,09:00:00,2020/7/14
239070,2020/7/14 09:30,12180.85,12182.14,12178.15,12179.66,09:30:00,2020/7/14
239100,2020/7/14 10:00,12216.78,12222.57,12216.78,12220.8,10:00:00,2020/7/14
239130,2020/7/14 10:30,12174.61,12179.25,12171.71,12175.94,10:30:00,2020/7/14
239160,2020/7/14 11:00,12156.89,12163.82,12156.58,12158.95,11:00:00,2020/7/14
239190,2020/7/14 11:30,12180.98,12181.32,12175.76,12179.52,11:30:00,2020/7/14
239220,2020/7/14 12:00,12176.49,12177.03,12170.89,12175.18,12:00:00,2020/7/14
239250,2020/7/14 12:30,12161.53,12167.54,12160.87,12165.58,12:30:00,2020/7/14
239280,2020/7/14 13:00,12181.65,12186.04,12179.75,12179.75,13:00:00,2020/7/14
239310,2020/7/14 13:30,12209.01,12209.01,12209.01,12209.01,13:30:00,2020/7/14
240480,2020/7/15 09:00,12233.99,12306.19,12233.99,12303.07,09:00:00,2020/7/15
240510,2020/7/15 09:30,12274.59,12280.27,12273.96,12275.86,09:30:00,2020/7/15
240540,2020/7/15 10:00,12286.15,12292.07,12286.15,12291.39,10:00:00,2020/7/15
240570,2020/7/15 10:30,12296.89,12297.08,12291.23,12296.14,10:30:00,2020/7/15
240600,2020/7/15 11:00,12286.17,12291.66,12285.03,12289.72,11:00:00,2020/7/15
240630,2020/7/15 11:30,12248.69,12249.62,12243.47,12243.9,11:30:00,2020/7/15
240660,2020/7/15 12:00,12182.76,12188.6,12182.76,12185.59,12:00:00,2020/7/15
240690,2020/7/15 12:30,12184.52,12197.42,12184.52,12197.42,12:30:00,2020/7/15
240720,2020/7/15 13:00,12227.43,12228.51,12226.75,12228.41,13:00:00,2020/7/15
240750,2020/7/15 13:30,12202.85,12202.85,12202.85,12202.85,13:30:00,2020/7/15
241920,2020/7/16 09:00,12173.04,12216.35,12173.04,12207.23,09:00:00,2020/7/16
241950,2020/7/16 09:30,12201.1,12202.99,12196.45,12201.99,09:30:00,2020/7/16
241980,2020/7/16 10:00,12197.74,12201.27,12195.43,12199.28,10:00:00,2020/7/16
242010,2020/7/16 10:30,12163.22,12166.82,12160.33,12166.82,10:30:00,2020/7/16
242040,2020/7/16 11:00,12142.31,12147.46,12142.31,12146.74,11:00:00,2020/7/16
242070,2020/7/16 11:30,12116.42,12122.04,12116.42,12120.93,11:30:00,2020/7/16
242100,2020/7/16 12:00,12145.61,12146.75,12141.16,12145.35,12:00:00,2020/7/16
242130,2020/7/16 12:30,12154.95,12159.19,12153.36,12153.36,12:30:00,2020/7/16
242160,2020/7/16 13:00,12178.83,12181.23,12176.03,12178.5,13:00:00,2020/7/16
242190,2020/7/16 13:30,12157.74,12157.74,12157.74,12157.74,13:30:00,2020/7/16
243360,2020/7/17 09:00,12195.72,12239.66,12195.72,12237.06,09:00:00,2020/7/17
243390,2020/7/17 09:30,12188.23,12188.72,12181.39,12182.79,09:30:00,2020/7/17
243420,2020/7/17 10:00,12193.5,12194.65,12187.01,12191.65,10:00:00,2020/7/17
243450,2020/7/17 10:30,12229.95,12234.17,12229.45,12233.67,10:30:00,2020/7/17
243480,2020/7/17 11:00,12243.08,12244.43,12239.59,12244.43,11:00:00,2020/7/17
243510,2020/7/17 11:30,12241.19,12246.07,12240,12241.15,11:30:00,2020/7/17
243540,2020/7/17 12:00,12222.45,12227.49,12221.87,12227.32,12:00:00,2020/7/17
243570,2020/7/17 12:30,12204.98,12209.37,12202.38,12203.63,12:30:00,2020/7/17
243600,2020/7/17 13:00,12173.19,12179.19,12173.19,12178.86,13:00:00,2020/7/17
243630,2020/7/17 13:30,12181.56,12181.56,12181.56,12181.56,13:30:00,2020/7/17
247680,2020/7/20 09:00,12205.25,12217.6,12205.25,12208.65,09:00:00,2020/7/20
247710,2020/7/20 09:30,12122.53,12130.93,12118.72,12130.93,09:30:00,2020/7/20
247740,2020/7/20 10:00,12112.89,12117.69,12111.79,12116.98,10:00:00,2020/7/20
247770,2020/7/20 10:30,12143.15,12143.15,12135.38,12135.38,10:30:00,2020/7/20
247800,2020/7/20 11:00,12164.19,12165.38,12160.23,12165.02,11:00:00,2020/7/20
247830,2020/7/20 11:30,12177.07,12177.95,12171.44,12172.46,11:30:00,2020/7/20
247860,2020/7/20 12:00,12181.03,12181.59,12174.53,12174.53,12:00:00,2020/7/20
247890,2020/7/20 12:30,12167.31,12172.94,12167.31,12171.72,12:30:00,2020/7/20
247920,2020/7/20 13:00,12160,12162.88,12158.06,12158.95,13:00:00,2020/7/20
247950,2020/7/20 13:30,12174.54,12174.54,12174.54,12174.54,13:30:00,2020/7/20
249120,2020/7/21 09:00,12242.32,12286.62,12242.32,12283.47,09:00:00,2020/7/21
249150,2020/7/21 09:30,12343.24,12346.78,12338.48,12340.89,09:30:00,2020/7/21
249180,2020/7/21 10:00,12355.95,12358.38,12350.54,12358.38,10:00:00,2020/7/21
249210,2020/7/21 10:30,12396.56,12400.78,12393.82,12400.78,10:30:00,2020/7/21
249240,2020/7/21 11:00,12426.91,12427.84,12422.29,12422.74,11:00:00,2020/7/21
249270,2020/7/21 11:30,12408.28,12409.65,12403.59,12408.96,11:30:00,2020/7/21
249300,2020/7/21 12:00,12418.48,12418.48,12411.69,12411.69,12:00:00,2020/7/21
249330,2020/7/21 12:30,12450.16,12450.16,12433.6,12434.92,12:30:00,2020/7/21
249360,2020/7/21 13:00,12429,12435.84,12427.35,12431.36,13:00:00,2020/7/21
249390,2020/7/21 13:30,12397.55,12397.55,12397.55,12397.55,13:30:00,2020/7/21
250560,2020/7/22 09:00,12389.76,12398.6,12389.4,12398.6,09:00:00,2020/7/22
250590,2020/7/22 09:30,12473.05,12478.09,12467.52,12470.87,09:30:00,2020/7/22
250620,2020/7/22 10:00,12431.26,12434.16,12427.9,12434.16,10:00:00,2020/7/22
250650,2020/7/22 10:30,12467.02,12467.29,12460.74,12467.29,10:30:00,2020/7/22
250680,2020/7/22 11:00,12469.41,12476.52,12469.41,12475.41,11:00:00,2020/7/22
250710,2020/7/22 11:30,12472.57,12474.81,12469.04,12470.27,11:30:00,2020/7/22
250740,2020/7/22 12:00,12456,12463.28,12456,12460.04,12:00:00,2020/7/22
250770,2020/7/22 12:30,12473.99,12474.06,12469.06,12471.09,12:30:00,2020/7/22
250800,2020/7/22 13:00,12461.72,12467.69,12454.31,12454.31,13:00:00,2020/7/22
250830,2020/7/22 13:30,12473.27,12473.27,12473.27,12473.27,13:30:00,2020/7/22
252000,2020/7/23 09:00,12423.02,12423.02,12387.06,12387.08,09:00:00,2020/7/23
252030,2020/7/23 09:30,12397.02,12404.9,12397.02,12402.13,09:30:00,2020/7/23
252060,2020/7/23 10:00,12423.21,12428.23,12420.34,12420.34,10:00:00,2020/7/23
252090,2020/7/23 10:30,12404.66,12404.9,12400.59,12400.89,10:30:00,2020/7/23
252120,2020/7/23 11:00,12373.51,12377.76,12372.57,12377.76,11:00:00,2020/7/23
252150,2020/7/23 11:30,12406.84,12410.49,12405.63,12410.49,11:30:00,2020/7/23
252180,2020/7/23 12:00,12397.76,12404.37,12397.76,12399.66,12:00:00,2020/7/23
252210,2020/7/23 12:30,12400.7,12402.9,12397.48,12397.84,12:30:00,2020/7/23
252240,2020/7/23 13:00,12413.69,12416.14,12409.31,12415.17,13:00:00,2020/7/23
252270,2020/7/23 13:30,12413.04,12413.04,12413.04,12413.04,13:30:00,2020/7/23
253440,2020/7/24 09:00,12467.43,12467.43,12427.83,12428.59,09:00:00,2020/7/24
253470,2020/7/24 09:30,12443.73,12446.3,12438.22,12438.22,09:30:00,2020/7/24
253500,2020/7/24 10:00,12446.69,12447.91,12439.85,12441.78,10:00:00,2020/7/24
253530,2020/7/24 10:30,12478.09,12478.09,12469.32,12469.32,10:30:00,2020/7/24
253560,2020/7/24 11:00,12447.87,12449.03,12442.79,12449.03,11:00:00,2020/7/24
253590,2020/7/24 11:30,12388.37,12393.35,12387.02,12387.95,11:30:00,2020/7/24
253620,2020/7/24 12:00,12316.31,12316.31,12303.54,12304.95,12:00:00,2020/7/24
253650,2020/7/24 12:30,12332.1,12334.59,12327.1,12332.72,12:30:00,2020/7/24
253680,2020/7/24 13:00,12347.23,12352.95,12344.45,12344.45,13:00:00,2020/7/24
253710,2020/7/24 13:30,12304.04,12304.04,12304.04,12304.04,13:30:00,2020/7/24
257760,2020/7/27 09:00,12618.69,12643.25,12618.69,12639.21,09:00:00,2020/7/27
257790,2020/7/27 09:30,12612.65,12618.26,12610.81,12616.67,09:30:00,2020/7/27
257820,2020/7/27 10:00,12639.19,12640.36,12633.29,12634.42,10:00:00,2020/7/27
257850,2020/7/27 10:30,12600.84,12602.41,12595.14,12597.25,10:30:00,2020/7/27
257880,2020/7/27 11:00,12613.18,12621.77,12613.18,12619.02,11:00:00,2020/7/27
257910,2020/7/27 11:30,12621.24,12625.03,12621.24,12621.62,11:30:00,2020/7/27
257940,2020/7/27 12:00,12618.34,12619.05,12617.06,12618.23,12:00:00,2020/7/27
257970,2020/7/27 12:30,12602.86,12605.65,12602.86,12604.14,12:30:00,2020/7/27
258000,2020/7/27 13:00,12599.83,12602.16,12598.96,12598.96,13:00:00,2020/7/27
258030,2020/7/27 13:30,12588.3,12588.3,12588.3,12588.3,13:30:00,2020/7/27
259200,2020/7/28 09:00,12951.72,12954.08,12936.23,12941.94,09:00:00,2020/7/28
259230,2020/7/28 09:30,12983.76,12983.76,12963.74,12963.77,09:30:00,2020/7/28
259260,2020/7/28 10:00,12824.32,12831.93,12817.31,12831.93,10:00:00,2020/7/28
259290,2020/7/28 10:30,12715.98,12744.28,12713.63,12744.28,10:30:00,2020/7/28
259320,2020/7/28 11:00,12666.67,12668.18,12662.56,12667.24,11:00:00,2020/7/28
259350,2020/7/28 11:30,12651.99,12658.32,12651.99,12652.84,11:30:00,2020/7/28
259380,2020/7/28 12:00,12620.54,12621.18,12615.74,12620.84,12:00:00,2020/7/28
259410,2020/7/28 12:30,12614.96,12620.79,12610.16,12610.16,12:30:00,2020/7/28
259440,2020/7/28 13:00,12589.87,12590.5,12583.91,12583.91,13:00:00,2020/7/28
259470,2020/7/28 13:30,12586.73,12586.73,12586.73,12586.73,13:30:00,2020/7/28
260640,2020/7/29 09:00,12530.74,12538.18,12524.63,12533.63,09:00:00,2020/7/29
260670,2020/7/29 09:30,12532.24,12535.33,12530.93,12533.61,09:30:00,2020/7/29
260700,2020/7/29 10:00,12564.36,12565.78,12563.86,12565.41,10:00:00,2020/7/29
260730,2020/7/29 10:30,12627.25,12627.25,12621.93,12621.93,10:30:00,2020/7/29
260760,2020/7/29 11:00,12597.41,12605.21,12596.49,12604.1,11:00:00,2020/7/29
260790,2020/7/29 11:30,12621,12639.04,12620.93,12639.04,11:30:00,2020/7/29
260820,2020/7/29 12:00,12597.18,12602.39,12595.17,12595.17,12:00:00,2020/7/29
260850,2020/7/29 12:30,12593.85,12595.13,12588.1,12588.79,12:30:00,2020/7/29
260880,2020/7/29 13:00,12556,12556,12546.73,12552.73,13:00:00,2020/7/29
260910,2020/7/29 13:30,12540.97,12540.97,12540.97,12540.97,13:30:00,2020/7/29
262080,2020/7/30 09:00,12691.86,12765.82,12691.86,12763.48,09:00:00,2020/7/30
262110,2020/7/30 09:30,12689.68,12689.93,12682.13,12687.81,09:30:00,2020/7/30
262140,2020/7/30 10:00,12655.85,12659.22,12649.61,12658.47,10:00:00,2020/7/30
262170,2020/7/30 10:30,12632.69,12640.27,12632.69,12640.07,10:30:00,2020/7/30
262200,2020/7/30 11:00,12647.29,12652.07,12646.38,12651.19,11:00:00,2020/7/30
262230,2020/7/30 11:30,12669.33,12673.64,12668.23,12668.96,11:30:00,2020/7/30
262260,2020/7/30 12:00,12701.37,12701.83,12695.67,12695.67,12:00:00,2020/7/30
262290,2020/7/30 12:30,12692.5,12698.63,12692.08,12697.17,12:30:00,2020/7/30
262320,2020/7/30 13:00,12692.77,12692.77,12681.64,12681.64,13:00:00,2020/7/30
262350,2020/7/30 13:30,12722.92,12722.92,12722.92,12722.92,13:30:00,2020/7/30
263520,2020/7/31 09:00,12653.46,12667.02,12652.6,12665.97,09:00:00,2020/7/31
263550,2020/7/31 09:30,12688.32,12689.12,12684.09,12687.48,09:30:00,2020/7/31
263580,2020/7/31 10:00,12698.8,12703.93,12697.29,12698.43,10:00:00,2020/7/31
263610,2020/7/31 10:30,12676.84,12681.48,12671.22,12671.22,10:30:00,2020/7/31
263640,2020/7/31 11:00,12672.74,12677.22,12669.94,12670.11,11:00:00,2020/7/31
263670,2020/7/31 11:30,12677.63,12678.17,12673.07,12674.45,11:30:00,2020/7/31
263700,2020/7/31 12:00,12696.78,12701.67,12696.2,12701.67,12:00:00,2020/7/31
263730,2020/7/31 12:30,12705.62,12713.08,12705.62,12713.08,12:30:00,2020/7/31
263760,2020/7/31 13:00,12720.16,12723.23,12717.32,12717.8,13:00:00,2020/7/31
263790,2020/7/31 13:30,12664.8,12664.8,12664.8,12664.8,13:30:00,2020/7/31
267840,2020/8/3 09:00,12642.73,12660.74,12632.96,12656.42,09:00:00,2020/8/3
267870,2020/8/3 09:30,12643.21,12647.09,12641.75,12645.99,09:30:00,2020/8/3
267900,2020/8/3 10:00,12609.16,12611.82,12601.69,12602.23,10:00:00,2020/8/3
267930,2020/8/3 10:30,12541.56,12544.77,12537.97,12537.97,10:30:00,2020/8/3
267960,2020/8/3 11:00,12518.99,12523.33,12513.9,12514.24,11:00:00,2020/8/3
267990,2020/8/3 11:30,12533.26,12542.43,12533.26,12541.7,11:30:00,2020/8/3
268020,2020/8/3 12:00,12531.98,12548.15,12531.98,12543.15,12:00:00,2020/8/3
268050,2020/8/3 12:30,12520.93,12527.51,12520.93,12521.76,12:30:00,2020/8/3
268080,2020/8/3 13:00,12524.27,12526.42,12521.11,12521.11,13:00:00,2020/8/3
268110,2020/8/3 13:30,12513.03,12513.03,12513.03,12513.03,13:30:00,2020/8/3
269280,2020/8/4 09:00,12577.88,12623.7,12577.88,12623.42,09:00:00,2020/8/4
269310,2020/8/4 09:30,12599.87,12601.23,12594.62,12597.39,09:30:00,2020/8/4
269340,2020/8/4 10:00,12630.22,12630.63,12625.81,12630.63,10:00:00,2020/8/4
269370,2020/8/4 10:30,12641.11,12641.16,12634.7,12640.29,10:30:00,2020/8/4
269400,2020/8/4 11:00,12639.23,12643.51,12636.54,12638.91,11:00:00,2020/8/4
269430,2020/8/4 11:30,12631.8,12636.16,12630.56,12634.68,11:30:00,2020/8/4
269460,2020/8/4 12:00,12648.37,12649.12,12643.68,12649.12,12:00:00,2020/8/4
269490,2020/8/4 12:30,12660.31,12666.29,12660.26,12660.63,12:30:00,2020/8/4
269520,2020/8/4 13:00,12672.08,12675.65,12669,12674.74,13:00:00,2020/8/4
269550,2020/8/4 13:30,12709.92,12709.92,12709.92,12709.92,13:30:00,2020/8/4
270720,2020/8/5 09:00,12762.34,12805.6,12762.34,12805.6,09:00:00,2020/8/5
270750,2020/8/5 09:30,12788.75,12788.98,12781.94,12781.94,09:30:00,2020/8/5
270780,2020/8/5 10:00,12747.49,12753.17,12743.1,12746.7,10:00:00,2020/8/5
